totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6,country,adm0_name,adm2_name,lat,lon,cum_confirmed_cases_imputed,population,travel_ban_intl_out,business_closure,social_distance,no_gathering,transit_suspension,testing_regime,pos_cases_quarantine,home_isolation,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,policies_enacted,adm2_id,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5,_reghdfe_resid,__hdfe1__,__hdfe2__
NA,Abruzzo,NA,2020-03-28,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,28mar2020,6,3,2020,28,Chieti,0,40,3.688879,1.049822,NA,NA,0,0,0,0,0,0,ITA,ITA,Chieti,42.35103,14.16755,229,385588,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Chieti,1,1,1,1,1,1,1,0.42622602,-0.05497381,0.03383129
NA,Abruzzo,NA,2020-03-31,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,31mar2020,2,3,2020,31,Chieti,0,7,1.94591,0,NA,NA,0,0,0,0,0,0,ITA,ITA,Chieti,42.35103,14.16755,280,385588,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Chieti,1,1,1,1,1,1,1,-0.66989403,-0.05497381,0.08012925
NA,Abruzzo,NA,2020-04-01,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,01apr2020,3,4,2020,1,Chieti,0,12,2.484907,0.5389966,NA,NA,0,0,0,0,0,0,ITA,ITA,Chieti,42.35103,14.16755,292,385588,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Chieti,1,1,1,1,1,1,1,-0.03673189,-0.05497381,-0.01403631
NA,Abruzzo,NA,2020-04-03,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,03apr2020,5,4,2020,3,Chieti,0,11,2.397895,0.4519852,NA,NA,0,0,0,0,0,0,ITA,ITA,Chieti,42.35103,14.16755,310,385588,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Chieti,1,1,1,1,1,1,1,-0.09837408,-0.05497381,-0.03940546
NA,Abruzzo,NA,2020-04-05,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,05apr2020,0,4,2020,5,Chieti,0,8,2.079442,0.1335315,NA,NA,0,0,0,0,0,0,ITA,ITA,Chieti,42.35103,14.16755,325,385588,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Chieti,1,1,1,1,1,1,1,-0.47745568,-0.05497381,0.02122235
NA,Lombardia,NA,2020-03-09,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,0,09mar2020,1,3,2020,9,Como,0,13,2.564949,1.178655,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,40,599204,1,0.33,1,1,0,1,1,0.33,0.5,0.33,1,1,1,0,1,1,0.33,0,0,0,0,8.16,Como,1,1,1,1,1,1,1,0.76266754,-0.28566593,-0.06698336
NA,Lombardia,NA,2020-03-14,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,14mar2020,6,3,2020,14,Como,0,36,3.583519,0.5877867,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,154,599204,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Como,1,1,1,1,1,1,1,0.12652243,-0.28566593,0.03383129
NA,Lombardia,NA,2020-03-16,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,16mar2020,1,3,2020,16,Como,0,36,3.583519,0.1823215,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,220,599204,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Como,1,1,1,1,1,1,1,-0.17812804,-0.28566593,-0.06698336
NA,Lombardia,NA,2020-03-17,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,17mar2020,2,3,2020,17,Como,0,36,3.583519,0,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,256,599204,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Como,1,1,1,1,1,1,1,-0.5075622,-0.28566593,0.08012925
NA,Lombardia,NA,2020-03-19,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,19mar2020,4,3,2020,19,Como,0,52,3.951244,0.5500462,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,338,599204,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Como,1,1,1,1,1,1,1,0.1399382,-0.28566593,-0.01732495
NA,Lombardia,NA,2020-03-21,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,21mar2020,6,3,2020,21,Como,0,72,4.276666,0.5389965,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,452,599204,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Como,1,1,1,1,1,1,1,0.07773222,-0.28566593,0.03383129
NA,Lombardia,NA,2020-03-23,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,23mar2020,1,3,2020,23,Como,0,69,4.234107,0.1397619,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,581,599204,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Como,1,1,1,1,1,1,1,-0.08219019,-0.28566593,-0.06698336
NA,Lombardia,NA,2020-03-25,706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,25mar2020,3,3,2020,25,Como,0,71,4.26268,0.2736959,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,706,599204,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Como,1,1,1,1,1,1,1,-0.00120322,-0.28566593,-0.01403631
NA,Lombardia,NA,2020-03-28,903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,28mar2020,6,3,2020,28,Como,0,87,4.465908,0.4769239,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,903,599204,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Como,1,1,1,1,1,1,1,0.15415718,-0.28566593,0.03383129
NA,Lombardia,NA,2020-03-29,1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,29mar2020,0,3,2020,29,Como,0,111,4.70953,0.24362230000000001,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,1014,599204,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Como,1,1,1,1,1,1,1,-0.06653552,-0.28566593,0.02122235
NA,Lombardia,NA,2020-04-01,1157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,01apr2020,3,4,2020,1,Como,0,56,4.025352,0.336472,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,1157,599204,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Como,1,1,1,1,1,1,1,0.06157287,-0.28566593,-0.01403631
NA,Lombardia,NA,2020-04-03,1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,03apr2020,5,4,2020,3,Como,0,51,3.931826,0.0606246,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,1256,599204,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Como,1,1,1,1,1,1,1,-0.18890541,-0.28566593,-0.03940546
NA,Lombardia,NA,2020-04-04,1319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,04apr2020,6,4,2020,4,Como,0,63,4.143135,0.211309,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,1319,599204,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Como,1,1,1,1,1,1,1,-0.11145781,-0.28566593,0.03383129
NA,Lombardia,NA,2020-04-05,1384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,05apr2020,0,4,2020,5,Como,0,65,4.174387,0.0312529,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,1384,599204,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Como,1,1,1,1,1,1,1,-0.27890496,-0.28566593,0.02122235
NA,Lombardia,NA,2020-04-06,1473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,06apr2020,1,4,2020,6,Como,0,89,4.488636,0.314249,NA,NA,0,0,0,0,0,0,ITA,ITA,Como,45.80999,9.085159,1473,599204,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Como,1,1,1,1,1,1,1,0.09229692,-0.28566593,-0.06698336
NA,Calabria,NA,2020-03-19,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,19mar2020,4,3,2020,19,Cosenza,0,7,1.94591,0.5596157,NA,NA,0,0,0,0,0,0,ITA,ITA,Cosenza,39.29309,16.2561,38,705753,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Cosenza,1,1,1,1,1,1,1,-0.34070795,0.20454975,-0.01732495
NA,Calabria,NA,2020-03-20,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,20mar2020,5,3,2020,20,Cosenza,0,7,1.94591,0,NA,NA,0,0,0,0,0,0,ITA,ITA,Cosenza,39.29309,16.2561,45,705753,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Cosenza,1,1,1,1,1,1,1,-0.87824317,0.20454975,-0.03940546
NA,Calabria,NA,2020-03-22,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,22mar2020,0,3,2020,22,Cosenza,0,13,2.564949,0.9555113,NA,NA,0,0,0,0,0,0,ITA,ITA,Cosenza,39.29309,16.2561,63,705753,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cosenza,1,1,1,1,1,1,1,0.08500064,0.20454975,0.02122235
NA,Calabria,NA,2020-03-24,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,24mar2020,2,3,2020,24,Cosenza,0,16,2.772589,1.163151,NA,NA,0,0,0,0,0,0,ITA,ITA,Cosenza,39.29309,16.2561,84,705753,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cosenza,1,1,1,1,1,1,1,0.23373319,0.20454975,0.08012925
NA,Calabria,NA,2020-03-27,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,27mar2020,5,3,2020,27,Cosenza,0,21,3.044523,0.965081,NA,NA,0,0,0,0,0,0,ITA,ITA,Cosenza,39.29309,16.2561,128,705753,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cosenza,1,1,1,1,1,1,1,0.15519809,0.20454975,-0.03940546
NA,Calabria,NA,2020-03-28,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,28mar2020,6,3,2020,28,Cosenza,0,26,3.258096,0.2135739,NA,NA,0,0,0,0,0,0,ITA,ITA,Cosenza,39.29309,16.2561,154,705753,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cosenza,1,1,1,1,1,1,1,-0.6695457,0.20454975,0.03383129
NA,Calabria,NA,2020-04-01,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,01apr2020,3,4,2020,1,Cosenza,0,2,0.6931472,0,NA,NA,0,0,0,0,0,0,ITA,ITA,Cosenza,39.29309,16.2561,188,705753,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cosenza,1,1,1,1,1,1,1,-0.83525203,0.20454975,-0.01403631
NA,Calabria,NA,2020-04-02,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,02apr2020,4,4,2020,2,Cosenza,0,6,1.791759,1.098612,NA,NA,0,0,0,0,0,0,ITA,ITA,Cosenza,39.29309,16.2561,194,705753,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cosenza,1,1,1,1,1,1,1,0.26664891,0.20454975,-0.01732495
NA,Calabria,NA,2020-04-03,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,03apr2020,5,4,2020,3,Cosenza,0,9,2.197225,0.4054651,NA,NA,0,0,0,0,0,0,ITA,ITA,Cosenza,39.29309,16.2561,203,705753,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cosenza,1,1,1,1,1,1,1,-0.40441776,0.20454975,-0.03940546
NA,Calabria,NA,2020-04-05,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,05apr2020,0,4,2020,5,Cosenza,0,26,3.258096,3.258096,NA,NA,0,0,0,0,0,0,ITA,ITA,Cosenza,39.29309,16.2561,230,705753,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cosenza,1,1,1,1,1,1,1,2.3875858,0.20454975,0.02122235
NA,Lombardia,NA,2020-03-01,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,01mar2020,0,3,2020,1,Cremona,0,78,4.356709,1.79176,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,214,358955,1,0.33,0,1,0,1,0,0,0,0.33,0,1,1,0,0,0,0,1,1,1,1,4.33,Cremona,0.5,0.5,1,1,0,0,0,0.60616451,0.20977693,0.02122235
NA,Lombardia,NA,2020-03-03,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,03mar2020,2,3,2020,3,Cremona,0,64,4.158883,1.961658,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,287,358955,1,0.33,0,1,0,1,0,0,0,0.33,0,1,1,0,0,0,0,1,1,1,1,4.33,Cremona,0.5,0.5,1,1,0,0,0,0.71715636,0.20977693,0.08012925
NA,Lombardia,NA,2020-03-05,406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,05mar2020,4,3,2020,5,Cremona,0,73,4.29046,0.4618182,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,406,358955,1,0.33,0,1,0,1,0,0,0,0.33,0,1,1,0,0,0,0,1,1,1,1,4.33,Cremona,0.5,0.5,1,1,0,0,0,-0.6852297,0.20977693,-0.01732495
NA,Lombardia,NA,2020-03-07,562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,07mar2020,6,3,2020,7,Cremona,0,110,4.70048,0.871839,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,562,358955,1,0.33,0,1,0,1,0,0,0,0.33,0,1,1,0,0,0,0,1,1,1,1,4.33,Cremona,0.5,0.5,1,1,0,0,0,-0.32636512,0.20977693,0.03383129
NA,Lombardia,NA,2020-03-09,916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,0,09mar2020,1,3,2020,9,Cremona,0,251,5.525453,0.8907242,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,916,358955,1,0.33,1,1,0,1,1,0.33,0.5,0.33,1,1,1,0,1,1,0.33,0,0,0,0,8.16,Cremona,1,1,1,1,1,1,1,-0.02070604,0.20977693,-0.06698336
NA,Lombardia,NA,2020-03-14,1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,14mar2020,6,3,2020,14,Cremona,0,221,5.398163,1.660493,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,1565,358955,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Cremona,1,1,1,1,1,1,1,0.70378604,0.20977693,0.03383129
NA,Lombardia,NA,2020-03-15,1792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,15mar2020,0,3,2020,15,Cremona,0,227,5.42495,0.0267873,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,1792,358955,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Cremona,1,1,1,1,1,1,1,-0.91731087,0.20977693,0.02122235
NA,Lombardia,NA,2020-03-17,2073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,17mar2020,2,3,2020,17,Cremona,0,192,5.257495,0.7688589,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,2073,358955,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Cremona,1,1,1,1,1,1,1,-0.23414614,0.20977693,0.08012925
NA,Lombardia,NA,2020-03-19,2286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,19mar2020,4,3,2020,19,Cremona,0,119,4.779123,0.2358284,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,2286,358955,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Cremona,1,1,1,1,1,1,1,-0.66972246,0.20977693,-0.01732495
NA,Lombardia,NA,2020-03-21,2733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,21mar2020,6,3,2020,21,Cremona,0,341,5.831882,1.168443,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,2733,358955,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Cremona,1,1,1,1,1,1,1,0.21173611,0.20977693,0.03383129
NA,Lombardia,NA,2020-03-24,3061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,24mar2020,2,3,2020,24,Cremona,0,136,4.912655,1.511457,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,3061,358955,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Cremona,1,1,1,1,1,1,1,0.64694986,0.20977693,0.08012925
NA,Lombardia,NA,2020-03-26,3370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,26mar2020,4,3,2020,26,Cremona,0,214,5.365976,0.812099,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,3370,358955,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Cremona,1,1,1,1,1,1,1,0.0450456,0.20977693,-0.01732495
NA,Lombardia,NA,2020-03-29,3762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,29mar2020,0,3,2020,29,Cremona,0,157,5.056246,0.3648977,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,3762,358955,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Cremona,1,1,1,1,1,1,1,-0.44070295,0.20977693,0.02122235
NA,Lombardia,NA,2020-03-31,3869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,31mar2020,2,3,2020,31,Cremona,0,81,4.394449,1.136353,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,3869,358955,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Cremona,1,1,1,1,1,1,1,0.2718452,0.20977693,0.08012925
NA,Lombardia,NA,2020-04-03,4097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,03apr2020,5,4,2020,3,Cremona,0,123,4.812184,1.315677,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,4097,358955,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Cremona,1,1,1,1,1,1,1,0.57070382,0.20977693,-0.03940546
NA,Lombardia,NA,2020-04-05,4233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,05apr2020,0,4,2020,5,Cremona,0,79,4.369448,0.3263965,NA,NA,0,0,0,0,0,0,ITA,ITA,Cremona,45.13337,10.02421,4233,358955,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,Cremona,1,1,1,1,1,1,1,-0.47920421,0.20977693,0.02122235
NA,Calabria,NA,2020-03-19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,19mar2020,4,3,2020,19,Crotone,0,16,2.772589,2.079442,NA,NA,0,0,0,0,0,0,ITA,ITA,Crotone,39.08037,17.12539,39,174980,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Crotone,1,1,1,1,1,1,1,1.193226,0.19044162,-0.01732495
NA,Calabria,NA,2020-03-22,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,22mar2020,0,3,2020,22,Crotone,0,11,2.397895,0.7884574,NA,NA,0,0,0,0,0,0,ITA,ITA,Crotone,39.08037,17.12539,61,174980,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Crotone,1,1,1,1,1,1,1,-0.06794516,0.19044162,0.02122235
NA,Calabria,NA,2020-03-24,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,24mar2020,2,3,2020,24,Crotone,0,4,1.386294,1.386294,NA,NA,0,0,0,0,0,0,ITA,ITA,Crotone,39.08037,17.12539,66,174980,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Crotone,1,1,1,1,1,1,1,0.47098491,0.19044162,0.08012925
NA,Calabria,NA,2020-03-25,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,25mar2020,3,3,2020,25,Crotone,0,5,1.609438,0.2231436,NA,NA,0,0,0,0,0,0,ITA,ITA,Crotone,39.08037,17.12539,71,174980,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Crotone,1,1,1,1,1,1,1,-0.59800032,0.19044162,-0.01403631
NA,Calabria,NA,2020-03-26,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,26mar2020,4,3,2020,26,Crotone,0,9,2.197225,0.5877867,NA,NA,0,0,0,0,0,0,ITA,ITA,Crotone,39.08037,17.12539,80,174980,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Crotone,1,1,1,1,1,1,1,-0.23006858,0.19044162,-0.01732495
NA,Calabria,NA,2020-03-30,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,30mar2020,1,3,2020,30,Crotone,0,3,1.098612,0,NA,NA,0,0,0,0,0,0,ITA,ITA,Crotone,39.08037,17.12539,93,174980,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Crotone,1,1,1,1,1,1,1,-0.76819685,0.19044162,-0.06698336
NA,Piemonte,NA,2020-03-11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,11mar2020,3,3,2020,11,Cuneo,0,3,1.098612,0,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,17,587098,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Cuneo,1,1,1,1,1,1,1,-0.53523622,-0.16382634,-0.01403631
NA,Piemonte,NA,2020-03-12,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,12mar2020,4,3,2020,12,Cuneo,0,7,1.94591,0.8472978,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,24,587098,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Cuneo,1,1,1,1,1,1,1,0.3153502,-0.16382634,-0.01732495
