date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,fecha,cod_ine,ccaa,total,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,work_from_home,no_public_gathering,no_private_gathering,transit_suspension,home_isolation,travel_ban_local,travel_ban_intl,p_esp_1,p_esp_2,p_esp_3
2020-03-21,Castilla y León,NA,1466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,Castilla y León,0,NA,7.290293,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.2453876,2020-03-21,7,Castilla y León,1466,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-22,Castilla y León,NA,1744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Castilla y León,0,NA,7.463937,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.1736441,2020-03-22,7,Castilla y León,1744,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-23,Castilla y León,NA,2055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23mar2020,1,3,2020,23,Castilla y León,0,NA,7.628031,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.1640944,2020-03-23,7,Castilla y León,2055,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-24,Castilla y León,NA,2460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24mar2020,2,3,2020,24,Castilla y León,0,NA,7.807917,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.1798854,2020-03-24,7,Castilla y León,2460,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-25,Castilla y León,NA,2940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25mar2020,3,3,2020,25,Castilla y León,0,NA,7.986165,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.1782484,2020-03-25,7,Castilla y León,2940,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-03,Castilla-La Mancha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,03mar2020,2,3,2020,3,Castilla-La Mancha,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,NA,2020-03-03,8,Castilla-La Mancha,7,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-04,Castilla-La Mancha,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,04mar2020,3,3,2020,4,Castilla-La Mancha,0,NA,2.484907,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,NA,2020-03-04,8,Castilla-La Mancha,12,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-05,Castilla-La Mancha,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,05mar2020,4,3,2020,5,Castilla-La Mancha,0,NA,2.564949,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.0800426,2020-03-05,8,Castilla-La Mancha,13,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-06,Castilla-La Mancha,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,06mar2020,5,3,2020,6,Castilla-La Mancha,0,NA,2.70805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.143101,2020-03-06,8,Castilla-La Mancha,15,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-07,Castilla-La Mancha,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,Castilla-La Mancha,0,NA,2.70805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0,2020-03-07,8,Castilla-La Mancha,15,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-08,Castilla-La Mancha,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,08mar2020,0,3,2020,8,Castilla-La Mancha,0,NA,2.70805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0,2020-03-08,8,Castilla-La Mancha,15,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-09,Castilla-La Mancha,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,09mar2020,1,3,2020,9,Castilla-La Mancha,0,NA,3.258096,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.5500462,2020-03-09,8,Castilla-La Mancha,26,3,1,0,0,0,0,1,0,0,2,2,1,1,1,0,0,0,0,1,0,1,0,0
2020-03-10,Castilla-La Mancha,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,Castilla-La Mancha,0,NA,3.663562,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.4054651,2020-03-10,8,Castilla-La Mancha,39,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,0,0,1,1,1,1,0
2020-03-11,Castilla-La Mancha,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,Castilla-La Mancha,0,NA,4.26268,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.5991185,2020-03-11,8,Castilla-La Mancha,71,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,0,0,1,1,1,1,0
2020-03-12,Castilla-La Mancha,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,Castilla-La Mancha,0,NA,4.744932,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.4822521,2020-03-12,8,Castilla-La Mancha,115,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,0,0,1,1,1,1,0
2020-03-13,Castilla-La Mancha,NA,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,Castilla-La Mancha,0,NA,5.267858,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.5229259,2020-03-13,8,Castilla-La Mancha,194,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,0,0,1,1,1,1,0
2020-03-14,Castilla-La Mancha,NA,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,Castilla-La Mancha,0,NA,5.666427,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.3985686,2020-03-14,8,Castilla-La Mancha,289,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-15,Castilla-La Mancha,NA,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,Castilla-La Mancha,0,NA,5.993961,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.3275347,2020-03-15,8,Castilla-La Mancha,401,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-16,Castilla-La Mancha,NA,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,Castilla-La Mancha,0,NA,6.340359,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.3463979,2020-03-16,8,Castilla-La Mancha,567,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-17,Castilla-La Mancha,NA,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17mar2020,2,3,2020,17,Castilla-La Mancha,0,NA,6.340359,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0,2020-03-17,8,Castilla-La Mancha,567,3,2,2,1,1,2,1,4,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-18,Castilla-La Mancha,NA,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Castilla-La Mancha,0,NA,6.514713,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.1743536,2020-03-18,8,Castilla-La Mancha,675,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-19,Castilla-La Mancha,NA,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,Castilla-La Mancha,0,NA,6.685861,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.1711483,2020-03-19,8,Castilla-La Mancha,801,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-20,Castilla-La Mancha,NA,1044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Castilla-La Mancha,0,NA,6.950815,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.2649536,2020-03-20,8,Castilla-La Mancha,1044,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-21,Castilla-La Mancha,NA,1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,Castilla-La Mancha,0,NA,7.260522,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.3097076,2020-03-21,8,Castilla-La Mancha,1423,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-22,Castilla-La Mancha,NA,1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Castilla-La Mancha,0,NA,7.506042,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.2455196,2020-03-22,8,Castilla-La Mancha,1819,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-23,Castilla-La Mancha,NA,2078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23mar2020,1,3,2020,23,Castilla-La Mancha,0,NA,7.639161,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.1331191,2020-03-23,8,Castilla-La Mancha,2078,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-24,Castilla-La Mancha,NA,2465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24mar2020,2,3,2020,24,Castilla-La Mancha,0,NA,7.809947,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.1707859,2020-03-24,8,Castilla-La Mancha,2465,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-25,Castilla-La Mancha,NA,2780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25mar2020,3,3,2020,25,Castilla-La Mancha,0,NA,7.930206,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.1202593,2020-03-25,8,Castilla-La Mancha,2780,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-03,Cataluña,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,03mar2020,2,3,2020,3,Cataluña,0,NA,2.70805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,NA,2020-03-03,9,Cataluña,15,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-04,Cataluña,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,04mar2020,3,3,2020,4,Cataluña,0,NA,2.70805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0,2020-03-04,9,Cataluña,15,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-05,Cataluña,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,05mar2020,4,3,2020,5,Cataluña,0,NA,3.178054,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.4700036,2020-03-05,9,Cataluña,24,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-06,Cataluña,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,06mar2020,5,3,2020,6,Cataluña,0,NA,3.178054,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0,2020-03-06,9,Cataluña,24,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-07,Cataluña,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,Cataluña,0,NA,3.178054,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0,2020-03-07,9,Cataluña,24,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-08,Cataluña,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,08mar2020,0,3,2020,8,Cataluña,0,NA,3.89182,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.7137663,2020-03-08,9,Cataluña,49,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-09,Cataluña,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,09mar2020,1,3,2020,9,Cataluña,0,NA,4.317488,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.425668,2020-03-09,9,Cataluña,75,3,1,0,0,0,0,1,0,0,2,2,1,1,1,0,0,0,0,1,0,1,0,0
2020-03-10,Cataluña,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,Cataluña,0,NA,4.820282,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.5027933,2020-03-10,9,Cataluña,124,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,0,0,1,1,1,1,0
2020-03-11,Cataluña,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,Cataluña,0,NA,5.049856,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.2295747,2020-03-11,9,Cataluña,156,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,0,0,1,1,1,1,0
2020-03-12,Cataluña,NA,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,Cataluña,0,NA,5.560682,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.5108256,2020-03-12,9,Cataluña,260,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,0,0,1,1,1,1,0
2020-03-13,Cataluña,NA,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,Cataluña,0,NA,5.755742,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.1950603,2020-03-13,9,Cataluña,316,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,0,0,1,1,1,1,0
2020-03-14,Cataluña,NA,509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,Cataluña,0,NA,6.232448,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.476706,2020-03-14,9,Cataluña,509,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-15,Cataluña,NA,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,Cataluña,0,NA,6.572282,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.3398342,2020-03-15,9,Cataluña,715,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-16,Cataluña,NA,903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,Cataluña,0,NA,6.805723,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.2334404,2020-03-16,9,Cataluña,903,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-17,Cataluña,NA,1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17mar2020,2,3,2020,17,Cataluña,0,NA,7.239933,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.4342098,2020-03-17,9,Cataluña,1394,3,2,2,1,1,2,1,4,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-18,Cataluña,NA,1866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Cataluña,0,NA,7.531552,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.2916198,2020-03-18,9,Cataluña,1866,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-19,Cataluña,NA,2702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,Cataluña,0,NA,7.901748,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.3701954,2020-03-19,9,Cataluña,2702,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-20,Cataluña,NA,3270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Cataluña,0,NA,8.092546,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.1907978,2020-03-20,9,Cataluña,3270,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-21,Cataluña,NA,4203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,Cataluña,0,NA,8.343554,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.251008,2020-03-21,9,Cataluña,4203,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-22,Cataluña,NA,4704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Cataluña,0,NA,8.456168,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.1126146,2020-03-22,9,Cataluña,4704,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-23,Cataluña,NA,5925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23mar2020,1,3,2020,23,Cataluña,0,NA,8.686936,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.2307682,2020-03-23,9,Cataluña,5925,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-24,Cataluña,NA,7864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24mar2020,2,3,2020,24,Cataluña,0,NA,8.970051,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.2831144,2020-03-24,9,Cataluña,7864,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-25,Cataluña,NA,9937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25mar2020,3,3,2020,25,Cataluña,0,NA,9.204021,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,0.2339697,2020-03-25,9,Cataluña,9937,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-03,Ceuta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,03mar2020,2,3,2020,3,Ceuta,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,NA,2020-03-03,18,Ceuta,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-04,Ceuta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,04mar2020,3,3,2020,4,Ceuta,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,NA,2020-03-04,18,Ceuta,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-05,Ceuta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,05mar2020,4,3,2020,5,Ceuta,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,NA,2020-03-05,18,Ceuta,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2020-03-06,Ceuta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,06mar2020,5,3,2020,6,Ceuta,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,ESP,NA,2020-03-06,18,Ceuta,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
