totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6,country,adm0_name,cum_confirmed_cases_imputed,cum_deaths,cum_deaths_imputed,population,lat,lon,pos_cases_quarantine,travel_ban_intl_out,social_distance,no_gathering,religious_closure,paid_sick_leave,business_closure,federal_guidelines,home_isolation,transit_suspension,pos_cases_quarantine_popwt,travel_ban_local_popwt,social_distance_popwt,work_from_home_popwt,no_gathering_popwt,school_closure_popwt,religious_closure_popwt,paid_sick_leave_popwt,business_closure_popwt,federal_guidelines_popwt,home_isolation_popwt,transit_suspension_popwt,policies_enacted,testing_regime,adm1_abb,testing_change_usa_13mar2020_NY,testing_change_usa_16mar2020_CA,testing_change_usa_18mar2020_NC,testing_change_usa_19mar2020_CT,testing_change_usa_19mar2020_NV,testing_change_usa_19mar2020_UT,testing_change_usa_20mar2020_IA,testing_change_usa_21mar2020_TN,testing_change_usa_22mar2020_AL,testing_change_usa_23mar2020_HI,testing_change_usa_24mar2020_KS,testing_change_usa_24mar2020_NJ,testing_change_usa_25mar2020_OH,testing_change_usa_27mar2020_AZ,testing_change_usa_28mar2020_MD,testing_change_usa_28mar2020_MO,testing_change_usa_30mar2020_DE,p_usa_1,p_usa_2,p_usa_3,p_usa_4,p_usa_5,p_usa_6,p_usa_7,p_usa_8,p_usa_9,p_usa_10,p_usa_11,_reghdfe_resid,__hdfe1__,__hdfe2__
NA,Nebraska,NA,2020-04-06,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,06apr2020,1,4,2020,6,Nebraska,0,48,3.871201,0.2876821,NA,NA,0,0,0,0,0,0,USA,USA,402,6,6,1952570,41.527,-99.81,1,0.8,0.56,0.875,0,0.33,0.33,1,0,0,0.7970736,0,0.5457952,0,0.8496342,0.7970736,0,0.33,0.2630343,1,0,0,6.895,0,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,-0.14642358,-0.10301723,0.07928368
NA,Nevada,NA,2020-03-15,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,1,15mar2020,0,3,2020,15,Nevada,0,5,1.609438,1.609438,NA,NA,0,0,0,0,0,0,USA,USA,26,0,0,3139658,39.357,-116.656,0,0.8,0,0.125,0,0.33,0,0,0,0,0,0,0,0,0.125,0,0,0.33,0,0,0,0,2.255,1,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.46101128,0.2865429,-0.11814228
NA,Nevada,NA,2020-03-16,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,16mar2020,1,3,2020,16,Nevada,0,19,2.944439,1.335001,NA,NA,0,0,0,0,0,0,USA,USA,45,1,1,3139658,39.357,-116.656,0,0.8,0,0.75,0,0.33,0,1,0,0,0,0,0,0,0.75,1,0,0.33,0,1,0,0,4.88,1,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.17656343,0.2865429,0.07928368
NA,Nevada,NA,2020-03-20,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,20mar2020,5,3,2020,20,Nevada,0,62,4.127134,0.5436153,NA,NA,0,0,0,0,0,0,USA,USA,153,2,2,3139658,39.357,-116.656,0,0.8,0.28,0.75,1,0.33,1,1,0.5,0,0,0,0.28,0,0.75,1,1,0.33,1,1,0.5,0,7.66,2,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,-0.27989292,0.2865429,0.00252324
NA,Nevada,NA,2020-03-22,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,22mar2020,0,3,2020,22,Nevada,0,36,3.583519,1.974081,NA,NA,0,0,0,0,0,0,USA,USA,194,2,2,3139658,39.357,-116.656,0,0.8,0.28,0.75,1,0.33,1,1,0.5,0,0,0,0.28,0,0.75,1,1,0.33,1,1,0.5,0,7.66,2,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1.2712383,0.2865429,-0.11814228
NA,Nevada,NA,2020-03-23,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,23mar2020,1,3,2020,23,Nevada,0,55,4.007333,0.4238143,NA,NA,0,0,0,0,0,0,USA,USA,249,4,4,3139658,39.357,-116.656,0,0.8,0.28,0.75,1,0.33,1,1,0.5,0,0,0,0.28,0,0.75,1,1,0.33,1,1,0.5,0,7.66,2,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,-0.4764544,0.2865429,0.07928368
NA,Nevada,NA,2020-03-25,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,25mar2020,3,3,2020,25,Nevada,0,127,4.844187,1.378451,NA,NA,0,0,0,0,0,0,USA,USA,408,10,10,3139658,39.357,-116.656,0,0.8,0.28,0.875,1,0.33,1,1,0.5,0,0,0,0.28,0,0.875,1,1,0.33,1,1,0.5,0,7.785,2,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0.56262452,0.2865429,0.00847
NA,Nevada,NA,2020-03-29,926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,29mar2020,0,3,2020,29,Nevada,0,289,5.666427,0.9042525,NA,NA,0,0,0,0,0,0,USA,USA,926,15,15,3139658,39.357,-116.656,0,0.8,0.28,0.875,1,0.33,1,1,0.5,0,0,0,0.28,0,0.875,1,1,0.33,1,1,0.5,0,7.785,2,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0.21503798,0.2865429,-0.11814228
NA,Nevada,NA,2020-03-31,1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,31mar2020,2,3,2020,31,Nevada,0,104,4.644391,0.2255507,NA,NA,0,0,0,0,0,0,USA,USA,1113,26,26,3139658,39.357,-116.656,0,0.8,0.28,0.875,1,0.33,1,1,0.5,0,0,0,0.28,0,0.875,1,1,0.33,1,1,0.5,0,7.785,2,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,-0.61705303,0.2865429,0.03524685
NA,Nevada,NA,2020-04-01,1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,1,01apr2020,3,4,2020,1,Nevada,0,166,5.111988,0.4675965,NA,NA,0,0,0,0,0,0,USA,USA,1279,32,32,3139658,39.357,-116.656,0,0.8,0.28,1,1,0.33,1,1,1,0,0,0,0.28,1,1,1,1,0.33,1,1,1,0,9.41,2,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,-0.2837604,0.2865429,0.00847
NA,Nevada,NA,2020-04-02,1458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,1,02apr2020,4,4,2020,2,Nevada,0,179,5.187386,0.0753984,NA,NA,0,0,0,0,0,0,USA,USA,1458,38,38,3139658,39.357,-116.656,0,0.8,0.28,1,1,0.33,1,1,1,0,0,0,0.28,1,1,1,1,0.33,1,1,1,0,9.41,2,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,-0.64711705,0.2865429,-0.02037144
NA,Nevada,NA,2020-04-04,1752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,1,04apr2020,6,4,2020,4,Nevada,0,201,5.303305,0.7707052,NA,NA,0,0,0,0,0,0,USA,USA,1752,46,46,3139658,39.357,-116.656,0,0.8,0.35,1,1,0.33,1,1,1,0,0,0,0.35,1,1,1,1,0.33,1,1,1,0,9.48,2,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0.07674469,0.2865429,-0.01705571
NA,Nevada,NA,2020-04-06,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,1,06apr2020,1,4,2020,6,Nevada,0,117,4.762174,0.3313575,NA,NA,0,0,0,0,0,0,USA,USA,1953,58,58,3139658,39.357,-116.656,0,0.8,0.35,1,1,0.33,1,1,1,0,0,0,0.35,1,1,1,1,0.33,1,1,1,0,9.48,2,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,-0.45894243,0.2865429,0.07928368
NA,New Hampshire,NA,2020-03-17,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,17mar2020,2,3,2020,17,New Hampshire,0,9,2.197225,0.8109303,NA,NA,0,0,0,0,0,0,USA,USA,26,0,0,1371246,43.688,-71.578,0,0.8,0,0.75,0,0.33,0.33,1,0,0,0,0,0,0,0.75,1,0,0.33,0.33,1,0,0,5.21,0,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,-0.01827992,0.06452186,0.03524685
NA,New Hampshire,NA,2020-03-18,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,18mar2020,3,3,2020,18,New Hampshire,0,13,2.564949,0.3677247,NA,NA,0,0,0,0,0,0,USA,USA,39,0,0,1371246,43.688,-71.578,0,0.8,0.14,0.75,0,0.33,0.33,1,0,0,0,0,0.14,0,0.75,1,0,0.33,0.33,1,0,0,5.35,0,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,-0.37096727,0.06452186,0.00847
NA,New Hampshire,NA,2020-03-20,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,20mar2020,5,3,2020,20,New Hampshire,0,11,2.397895,0.7884574,NA,NA,0,0,0,0,0,0,USA,USA,55,0,0,1371246,43.688,-71.578,0,0.8,0.28,0.75,0,0.33,0.33,1,0,0,0,0,0.28,0,0.75,1,0,0.33,0.33,1,0,0,5.49,0,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0.11945363,0.06452186,0.00252324
NA,New Hampshire,NA,2020-03-22,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,22mar2020,0,3,2020,22,New Hampshire,0,13,2.564949,0.2623641,NA,NA,0,0,0,0,0,0,USA,USA,78,0,0,1371246,43.688,-71.578,0,0.8,0.28,0.75,0,0.33,0.33,1,0,0,0,0,0.28,0,0.75,1,0,0.33,0.33,1,0,0,5.49,0,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,-0.28597409,0.06452186,-0.11814228
NA,New Hampshire,NA,2020-03-23,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,23mar2020,1,3,2020,23,New Hampshire,0,24,3.178054,0.6131046,NA,NA,0,0,0,0,0,0,USA,USA,102,1,1,1371246,43.688,-71.578,0,0.8,0.35,0.75,0,0.33,0.33,1,0,0,0,0,0.35,0,0.75,1,0,0.33,0.33,1,0,0,5.56,0,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,-0.10078892,0.06452186,0.07928368
NA,New Hampshire,NA,2020-03-25,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,25mar2020,3,3,2020,25,New Hampshire,0,29,3.367296,1.575536,NA,NA,0,0,0,0,0,0,USA,USA,137,1,1,1371246,43.688,-71.578,0,0.8,0.35,0.875,0,0.33,0.33,1,0,0,0,0,0.35,0,0.875,1,0,0.33,0.33,1,0,0,5.685,0,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0.94608461,0.06452186,0.00847
NA,New Hampshire,NA,2020-03-27,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,27mar2020,5,3,2020,27,New Hampshire,0,30,3.401197,0.4054651,NA,NA,0,0,0,0,0,0,USA,USA,187,3,3,1371246,43.688,-71.578,0,0.8,0.35,0.875,0,0.33,1,1,0,0,0,0,0.35,0,0.875,1,0,0.33,1,1,0,0,6.355,0,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,-0.08978648,0.06452186,0.00252324
NA,New Hampshire,NA,2020-03-29,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,29mar2020,0,3,2020,29,New Hampshire,0,54,3.988984,0.6931472,NA,NA,0,0,0,0,0,0,USA,USA,268,3,3,1371246,43.688,-71.578,0,0.8,0.35,0.875,0,0.33,1,1,0,0,0,0,0.35,0,0.875,1,0,0.33,1,1,0,0,6.355,0,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0.3185611,0.06452186,-0.11814228
NA,New Hampshire,NA,2020-03-31,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,31mar2020,2,3,2020,31,New Hampshire,0,54,3.988984,0.1823215,NA,NA,0,0,0,0,0,0,USA,USA,367,3,3,1371246,43.688,-71.578,0,0.8,0.35,0.875,0,0.33,1,1,0,0,0,0,0.35,0,0.875,1,0,0.33,1,1,0,0,6.355,0,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,-0.34565367,0.06452186,0.03524685
NA,New Hampshire,NA,2020-04-04,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,04apr2020,6,4,2020,4,New Hampshire,0,80,4.382027,0.271153,NA,NA,0,0,0,0,0,0,USA,USA,620,9,9,1371246,43.688,-71.578,0,0.8,0.42,0.875,0,0.33,1,1,0,0,0,0,0.42,0,0.875,1,0,0.33,1,1,0,0,6.425,0,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,-0.17264899,0.06452186,-0.01705571
NA,New Jersey,NA,2020-03-13,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.2,1,13mar2020,5,3,2020,13,New Jersey,0,27,3.295837,1.504077,NA,NA,0,0,0,0,0,0,USA,USA,56,1,1,8936574,40.195,-74.672,0,0.8,0,0.5,0,0.33,0,0,0,0,0,0.2,0,0,0.5,0,0,0.33,0,0,0,0,2.83,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.56465459,-0.003709,0.00252324
NA,New Jersey,NA,2020-03-15,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.2,1,15mar2020,0,3,2020,15,New Jersey,0,26,3.258096,0.4855077,NA,NA,0,0,0,0,0,0,USA,USA,98,2,2,8936574,40.195,-74.672,0,0.8,0,0.5,0,0.33,0,0,0,0,0,0.2,0,0,0.5,0,0,0.33,0,0,0,0,2.83,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.33324959,-0.003709,-0.11814228
NA,New Jersey,NA,2020-03-16,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.2,1,16mar2020,1,3,2020,16,New Jersey,0,78,4.356709,1.098613,NA,NA,0,0,0,0,0,0,USA,USA,176,3,3,8936574,40.195,-74.672,0,0.8,0,0.75,0,0.33,0.66,1,0,0,0,0.2,0,0,0.75,0,0,0.33,0.66,1,0,0,4.74,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0.54947432,-0.003709,0.07928368
NA,New Jersey,NA,2020-03-17,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.2,1,17mar2020,2,3,2020,17,New Jersey,0,91,4.510859,0.1541505,NA,NA,0,0,0,0,0,0,USA,USA,267,3,3,8936574,40.195,-74.672,0,0.8,0,0.75,0,0.33,0.66,1,0,0,0,0.2,0,0,0.75,0,0,0.33,0.66,1,0,0,4.74,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,-0.35095092,-0.003709,0.03524685
NA,New Jersey,NA,2020-03-18,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0.2,1,18mar2020,3,3,2020,18,New Jersey,0,150,5.010635,0.4997759,NA,NA,0,0,0,0,0,0,USA,USA,417,5,5,8936574,40.195,-74.672,0,0.8,0,0.75,0,0.33,0.66,1,0,0,0,0.2,0,0,0.75,1,0,0.33,0.66,1,0,0,5.74,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,-0.17272418,-0.003709,0.00847
NA,New Jersey,NA,2020-03-19,742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0.2,1,19mar2020,4,3,2020,19,New Jersey,0,325,5.783825,0.77319,NA,NA,0,0,0,0,0,0,USA,USA,742,9,9,8936574,40.195,-74.672,0,0.8,0,0.75,0,0.33,0.66,1,0,0,0,0.2,0,0,0.75,1,0,0.33,0.66,1,0,0,5.74,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0.12953139,-0.003709,-0.02037144
NA,New Jersey,NA,2020-03-21,1327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.2,1,21mar2020,6,3,2020,21,New Jersey,0,437,6.079933,1.082721,NA,NA,0,0,0,0,0,0,USA,USA,1327,16,16,8936574,40.195,-74.672,0,0.8,0.14,1,1,0.33,1,1,1,0,0,0.2,0.14,1,1,1,1,0.33,1,1,1,0,9.47,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0.5819329,-0.003709,-0.01705571
NA,New Jersey,NA,2020-03-22,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.2,1,22mar2020,0,3,2020,22,New Jersey,0,587,6.375025,0.2950916,NA,NA,0,0,0,0,0,0,USA,USA,1914,24,24,8936574,40.195,-74.672,0,0.8,0.14,1,1,0.33,1,1,1,0,0,0.2,0.14,1,1,1,1,0.33,1,1,1,0,9.47,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,-0.10460965,-0.003709,-0.11814228
NA,New Jersey,NA,2020-03-23,2851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.2,1,23mar2020,1,3,2020,23,New Jersey,0,937,6.842683,0.4676585,NA,NA,0,0,0,0,0,0,USA,USA,2851,27,27,8936574,40.195,-74.672,0,0.8,0.21,1,1,0.33,1,1,1,0,0,0.2,0.21,1,1,1,1,0.33,1,1,1,0,9.54,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,-0.09759802,-0.003709,0.07928368
NA,New Jersey,NA,2020-03-26,6331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.2,1,26mar2020,4,3,2020,26,New Jersey,0,1929,7.564757,0.9758306,NA,NA,0,0,0,0,0,0,USA,USA,6331,80,80,8936574,40.195,-74.672,0,0.8,0.21,1,1,0.33,1,1,1,0,0,0.2,0.21,1,1,1,1,0.33,1,1,1,0,9.54,1,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0.51022913,-0.003709,-0.02037144
NA,New Jersey,NA,2020-03-27,8825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.2,1,27mar2020,5,3,2020,27,New Jersey,0,2494,7.821643,0.2568865,NA,NA,0,0,0,0,0,0,USA,USA,8825,108,108,8936574,40.195,-74.672,0,0.8,0.21,1,1,0.33,1,1,1,0,0,0.2,0.21,1,1,1,1,0.33,1,1,1,0,9.54,1,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,-0.23160963,-0.003709,0.00252324
NA,New Jersey,NA,2020-03-29,13386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.2,1,29mar2020,0,3,2020,29,New Jersey,0,2550,7.843849,0.2374611,NA,NA,0,0,0,0,0,0,USA,USA,13386,161,161,8936574,40.195,-74.672,0,0.8,0.21,1,1,0.33,1,1,1,0,0,0.2,0.21,1,1,1,1,0.33,1,1,1,0,9.54,1,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,-0.1303695,-0.003709,-0.11814228
NA,New Jersey,NA,2020-03-30,16636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.2,1,30mar2020,1,3,2020,30,New Jersey,0,3250,8.086411,0.2425618,NA,NA,0,0,0,0,0,0,USA,USA,16636,198,198,8936574,40.195,-74.672,0,0.8,0.21,1,1,0.33,1,1,1,0,0,0.2,0.21,1,1,1,1,0.33,1,1,1,0,9.54,1,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,-0.32269473,-0.003709,0.07928368
NA,New Jersey,NA,2020-04-01,22255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.2,1,01apr2020,3,4,2020,1,New Jersey,0,3559,8.177235,0.5467734,NA,NA,0,0,0,0,0,0,USA,USA,22255,355,355,8936574,40.195,-74.672,0,0.8,0.21,1,1,0.33,1,1,1,0,0,0.2,0.21,1,1,1,1,0.33,1,1,1,0,9.54,1,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0.05233057,-0.003709,0.00847
NA,New Jersey,NA,2020-04-03,29895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.2,1,03apr2020,5,4,2020,3,New Jersey,0,4305,8.367533,0.2553043,NA,NA,0,0,0,0,0,0,USA,USA,29895,646,646,8936574,40.195,-74.672,0,0.8,0.28,1,1,0.33,1,1,1,0,0,0.2,0.28,1,1,1,1,0.33,1,1,1,0,9.61,1,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,-0.20132107,-0.003709,0.00252324
NA,New Jersey,NA,2020-04-04,34997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.2,1,04apr2020,6,4,2020,4,New Jersey,0,5102,8.537388,0.1698551,NA,NA,0,0,0,0,0,0,USA,USA,34997,837,837,8936574,40.195,-74.672,0,0.8,0.28,1,1,0.33,1,1,1,0,0,0.2,0.28,1,1,1,1,0.33,1,1,1,0,9.61,1,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,-0.26719134,-0.003709,-0.01705571
NA,New Jersey,NA,2020-04-06,41091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.2,1,06apr2020,1,4,2020,6,New Jersey,0,3586,8.184793,0.3575516,NA,NA,0,0,0,0,0,0,USA,USA,41091,1002,1002,8936574,40.195,-74.672,0,0.8,0.28,1,1,0.33,1,1,1,0,0,0.2,0.28,1,1,1,1,0.33,1,1,1,0,9.61,1,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,-0.17583427,-0.003709,0.07928368
NA,New Mexico,NA,2020-03-18,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0.2,1,18mar2020,3,3,2020,18,New Mexico,0,5,1.609438,0.9162908,NA,NA,0,0,0,0,0,0,USA,USA,28,0,0,2096640,34.422,-106.108,0,0.8,0.14,0.875,0,0.33,1,1,0,0,0,0.2,0.14,0,0.875,1,0,0.33,1,1,0,0,6.345,0,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0.24352272,0.1390123,0.00847
NA,New Mexico,NA,2020-03-19,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0.2,1,19mar2020,4,3,2020,19,New Mexico,0,7,1.94591,0.3364722,NA,NA,0,0,0,0,0,0,USA,USA,35,0,0,2096640,34.422,-106.108,0,0.8,0.28,0.875,0,0.33,1,1,0,0,0,0.2,0.28,0,0.875,1,0,0.33,1,1,0,0,6.485,0,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,-0.24371305,0.1390123,-0.02037144
NA,New Mexico,NA,2020-03-20,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0.2,1,20mar2020,5,3,2020,20,New Mexico,0,8,2.079442,0.1335315,NA,NA,0,0,0,0,0,0,USA,USA,43,0,0,2096640,34.422,-106.108,0,0.8,0.35,0.875,0,0.33,1,1,0,0,0,0.2,0.35,0,0.875,1,0,0.33,1,1,0,0,6.555,0,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,-0.43767774,0.1390123,0.00252324
