date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,bundesland,refdatum,case_count,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,work_from_home,no_public_gathering,no_private_gathering,home_isolation,travel_ban_local,travel_ban_intl,p_ger_1,p_ger_2,p_ger_3,p_ger_4,p_ger_5,p_ger_6,p_ger_7
2020-03-25,Niedersachsen,NA,4428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25mar2020,3,3,2020,25,Niedersachsen,0,NA,8.395703,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.07623,Niedersachsen,2020/03/25 00:00:00,325,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-26,Niedersachsen,NA,4681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26mar2020,4,3,2020,26,Niedersachsen,0,NA,8.451267,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0555639,Niedersachsen,2020/03/26 00:00:00,253,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-27,Niedersachsen,NA,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,27mar2020,5,3,2020,27,Niedersachsen,0,NA,8.517193,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0659256,Niedersachsen,2020/03/27 00:00:00,319,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-28,Niedersachsen,NA,5253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,28mar2020,6,3,2020,28,Niedersachsen,0,NA,8.566555,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0493622,Niedersachsen,2020/03/28 00:00:00,253,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-29,Niedersachsen,NA,5452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29mar2020,0,3,2020,29,Niedersachsen,0,NA,8.603738,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0371828,Niedersachsen,2020/03/29 00:00:00,199,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-30,Niedersachsen,NA,5779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30mar2020,1,3,2020,30,Niedersachsen,0,NA,8.661986,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0582485,Niedersachsen,2020/03/30 00:00:00,327,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-31,Niedersachsen,NA,6050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31mar2020,2,3,2020,31,Niedersachsen,0,NA,8.707813,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0458269,Niedersachsen,2020/03/31 00:00:00,271,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-04-01,Niedersachsen,NA,6352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,01apr2020,3,4,2020,1,Niedersachsen,0,NA,8.756525,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0487118,Niedersachsen,2020/04/01 00:00:00,302,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-04-02,Niedersachsen,NA,6609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,02apr2020,4,4,2020,2,Niedersachsen,0,NA,8.796187,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0396624,Niedersachsen,2020/04/02 00:00:00,257,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-04-03,Niedersachsen,NA,6903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,03apr2020,5,4,2020,3,Niedersachsen,0,NA,8.839711,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0435238,Niedersachsen,2020/04/03 00:00:00,294,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-04-04,Niedersachsen,NA,7097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,04apr2020,6,4,2020,4,Niedersachsen,0,NA,8.867428,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0277166,Niedersachsen,2020/04/04 00:00:00,194,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-04-05,Niedersachsen,NA,7291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,05apr2020,0,4,2020,5,Niedersachsen,0,NA,8.894396,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.026968,Niedersachsen,2020/04/05 00:00:00,194,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-04-06,Niedersachsen,NA,7532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,06apr2020,1,4,2020,6,Niedersachsen,0,NA,8.926916,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0325203,Niedersachsen,2020/04/06 00:00:00,241,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-02-23,Nordrhein-Westfalen,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23feb2020,0,2,2020,23,Nordrhein-Westfalen,0,NA,4.532599,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,NA,Nordrhein-Westfalen,2020/02/23 00:00:00,27,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,Nordrhein-Westfalen,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24feb2020,1,2,2020,24,Nordrhein-Westfalen,0,NA,4.875197,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.342598,Nordrhein-Westfalen,2020/02/24 00:00:00,38,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,Nordrhein-Westfalen,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25feb2020,2,2,2020,25,Nordrhein-Westfalen,0,NA,5.220356,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.3451586,Nordrhein-Westfalen,2020/02/25 00:00:00,54,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,Nordrhein-Westfalen,NA,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26feb2020,3,2,2020,26,Nordrhein-Westfalen,0,NA,5.624018,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.4036617,Nordrhein-Westfalen,2020/02/26 00:00:00,92,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-02-27,Nordrhein-Westfalen,NA,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,27feb2020,4,2,2020,27,Nordrhein-Westfalen,0,NA,5.918894,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.2948761,Nordrhein-Westfalen,2020/02/27 00:00:00,95,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-02-28,Nordrhein-Westfalen,NA,478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,28feb2020,5,2,2020,28,Nordrhein-Westfalen,0,NA,6.169611,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.2507167,Nordrhein-Westfalen,2020/02/28 00:00:00,106,2,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1
2020-02-29,Nordrhein-Westfalen,NA,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29feb2020,6,2,2020,29,Nordrhein-Westfalen,0,NA,6.308098,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1384878,Nordrhein-Westfalen,2020/02/29 00:00:00,71,2,0,1,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,1,0,1,0,0,0,1
2020-03-01,Nordrhein-Westfalen,NA,643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,01mar2020,0,3,2020,1,Nordrhein-Westfalen,0,NA,6.466145,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1580462,Nordrhein-Westfalen,2020/03/01 00:00:00,94,2,0,1,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,1,0,1,0,0,0,1
2020-03-02,Nordrhein-Westfalen,NA,731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,02mar2020,1,3,2020,2,Nordrhein-Westfalen,0,NA,6.594413,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1282687,Nordrhein-Westfalen,2020/03/02 00:00:00,88,2,0,1,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,1,0,1,0,0,0,1
2020-03-03,Nordrhein-Westfalen,NA,824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,03mar2020,2,3,2020,3,Nordrhein-Westfalen,0,NA,6.71417,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1197572,Nordrhein-Westfalen,2020/03/03 00:00:00,93,2,0,1,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,1,0,1,0,0,0,1
2020-03-04,Nordrhein-Westfalen,NA,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,04mar2020,3,3,2020,4,Nordrhein-Westfalen,0,NA,6.859615,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1454444,Nordrhein-Westfalen,2020/03/04 00:00:00,129,2,0,1,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,1,0,1,0,0,0,1
2020-03-05,Nordrhein-Westfalen,NA,1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,05mar2020,4,3,2020,5,Nordrhein-Westfalen,0,NA,6.988413,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1287985,Nordrhein-Westfalen,2020/03/05 00:00:00,131,2,0,1,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,1,0,1,0,0,0,1
2020-03-06,Nordrhein-Westfalen,NA,1253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,06mar2020,5,3,2020,6,Nordrhein-Westfalen,0,NA,7.133296,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1448827,Nordrhein-Westfalen,2020/03/06 00:00:00,169,2,0,1,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,1,0,1,0,0,0,1
2020-03-07,Nordrhein-Westfalen,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,Nordrhein-Westfalen,0,NA,7.307873,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1745768,Nordrhein-Westfalen,2020/03/07 00:00:00,239,2,0,1,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,1,0,1,0,0,0,1
2020-03-08,Nordrhein-Westfalen,NA,1790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,08mar2020,0,3,2020,8,Nordrhein-Westfalen,0,NA,7.489971,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1820979,Nordrhein-Westfalen,2020/03/08 00:00:00,298,2,0,1,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,1,0,1,0,0,0,1
2020-03-09,Nordrhein-Westfalen,NA,2210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,09mar2020,1,3,2020,9,Nordrhein-Westfalen,0,NA,7.700748,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.2107773,Nordrhein-Westfalen,2020/03/09 00:00:00,420,2,0,1,0,0,1,0,1,0,0,2,1,2,0,1,0,1,0,1,1,0,1,0,1,0,1
2020-03-10,Nordrhein-Westfalen,NA,2761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,Nordrhein-Westfalen,0,NA,7.923348,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.2226005,Nordrhein-Westfalen,2020/03/10 00:00:00,551,2,0,2,1,0,1,0,1,0,0,2,1,2,0,1,1,1,0,1,1,0,1,1,1,0,1
2020-03-11,Nordrhein-Westfalen,NA,3473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,Nordrhein-Westfalen,0,NA,8.152774,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.2294254,Nordrhein-Westfalen,2020/03/11 00:00:00,712,2,0,2,1,0,1,0,1,0,0,2,1,2,0,1,1,1,0,1,1,0,1,1,1,0,1
2020-03-12,Nordrhein-Westfalen,NA,4206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,Nordrhein-Westfalen,0,NA,8.344267,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.191493,Nordrhein-Westfalen,2020/03/12 00:00:00,733,2,0,2,1,0,1,0,1,0,0,2,1,2,0,1,1,1,0,1,1,0,1,1,1,0,1
2020-03-13,Nordrhein-Westfalen,NA,5068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,Nordrhein-Westfalen,0,NA,8.530702,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1864347,Nordrhein-Westfalen,2020/03/13 00:00:00,862,2,0,2,1,0,1,0,1,0,0,2,1,2,0,1,1,1,0,1,1,0,1,1,1,0,1
2020-03-14,Nordrhein-Westfalen,NA,5969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,Nordrhein-Westfalen,0,NA,8.694335,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1636333,Nordrhein-Westfalen,2020/03/14 00:00:00,901,2,0,2,1,0,1,0,1,0,0,2,1,2,0,1,1,1,0,1,1,0,1,1,1,0,1
2020-03-15,Nordrhein-Westfalen,NA,6855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,Nordrhein-Westfalen,0,NA,8.832733,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1383982,Nordrhein-Westfalen,2020/03/15 00:00:00,886,2,0,2,1,0,1,0,1,0,0,2,1,2,0,1,1,1,0,1,1,0,1,1,1,0,1
2020-03-16,Nordrhein-Westfalen,NA,8065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,Nordrhein-Westfalen,0,NA,8.995289,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1625557,Nordrhein-Westfalen,2020/03/16 00:00:00,1210,3,0,2,1,0,1,0,3,2,0,2,1,2,0,1,1,1,0,1,1,0,1,1,1,0,1
2020-03-17,Nordrhein-Westfalen,NA,9040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17mar2020,2,3,2020,17,Nordrhein-Westfalen,0,NA,9.109414,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1141253,Nordrhein-Westfalen,2020/03/17 00:00:00,975,3,0,2,1,0,1,0,3,2,0,2,1,2,0,1,1,1,0,1,1,0,1,1,1,0,1
2020-03-18,Nordrhein-Westfalen,NA,10069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Nordrhein-Westfalen,0,NA,9.217216,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.1078024,Nordrhein-Westfalen,2020/03/18 00:00:00,1029,3,0,2,1,0,1,1,4,2,0,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
2020-03-19,Nordrhein-Westfalen,NA,10994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,Nordrhein-Westfalen,0,NA,9.305105,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0878887,Nordrhein-Westfalen,2020/03/19 00:00:00,925,3,0,2,1,0,1,2,4,2,0,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
2020-03-20,Nordrhein-Westfalen,NA,11970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Nordrhein-Westfalen,0,NA,9.390159,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0850534,Nordrhein-Westfalen,2020/03/20 00:00:00,976,3,0,2,1,0,1,2,4,2,0,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
2020-03-21,Nordrhein-Westfalen,NA,12752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,Nordrhein-Westfalen,0,NA,9.453444,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0632849,Nordrhein-Westfalen,2020/03/21 00:00:00,782,3,0,2,4,0,2,2,4,2,0,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
2020-03-22,Nordrhein-Westfalen,NA,13397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Nordrhein-Westfalen,0,NA,9.502786,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0493422,Nordrhein-Westfalen,2020/03/22 00:00:00,645,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-23,Nordrhein-Westfalen,NA,14310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23mar2020,1,3,2020,23,Nordrhein-Westfalen,0,NA,9.568714,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0659285,Nordrhein-Westfalen,2020/03/23 00:00:00,913,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-24,Nordrhein-Westfalen,NA,15043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24mar2020,2,3,2020,24,Nordrhein-Westfalen,0,NA,9.618668,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0499535,Nordrhein-Westfalen,2020/03/24 00:00:00,733,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-25,Nordrhein-Westfalen,NA,15907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25mar2020,3,3,2020,25,Nordrhein-Westfalen,0,NA,9.674515,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0558472,Nordrhein-Westfalen,2020/03/25 00:00:00,864,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-26,Nordrhein-Westfalen,NA,16702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26mar2020,4,3,2020,26,Nordrhein-Westfalen,0,NA,9.723284,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.048769,Nordrhein-Westfalen,2020/03/26 00:00:00,795,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-27,Nordrhein-Westfalen,NA,17507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,27mar2020,5,3,2020,27,Nordrhein-Westfalen,0,NA,9.770356,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0470724,Nordrhein-Westfalen,2020/03/27 00:00:00,805,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-28,Nordrhein-Westfalen,NA,18224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,28mar2020,6,3,2020,28,Nordrhein-Westfalen,0,NA,9.810494,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0401382,Nordrhein-Westfalen,2020/03/28 00:00:00,717,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-29,Nordrhein-Westfalen,NA,18760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29mar2020,0,3,2020,29,Nordrhein-Westfalen,0,NA,9.839482,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0289879,Nordrhein-Westfalen,2020/03/29 00:00:00,536,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-30,Nordrhein-Westfalen,NA,19588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30mar2020,1,3,2020,30,Nordrhein-Westfalen,0,NA,9.882672,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.04319,Nordrhein-Westfalen,2020/03/30 00:00:00,828,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-31,Nordrhein-Westfalen,NA,20349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31mar2020,2,3,2020,31,Nordrhein-Westfalen,0,NA,9.920787,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,GER,0.0381145,Nordrhein-Westfalen,2020/03/31 00:00:00,761,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
