date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,daily_confirmed_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,adm2_name,cum_confirmed_cases_imputed,travel_ban_intl_out,travel_ban_local,business_closure,social_distance,no_gathering,transit_suspension,work_from_home,home_isolation,travel_ban_intl_in,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt_popwt,work_from_home_opt_popwt,adm2_id,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5
2020-03-24,Friuli Venezia Giulia,ITA,201,NA,NA,NA,45.95444,12.66003,NA,312533,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,24mar2020,2,3,2020,24,Pordenone,0,NA,31,3.433987,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,1.0425235,0.05715782,0.08012925,ITA,1.824549,Pordenone,201,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Pordenone,1,1,1,1,1,1,1
2020-03-25,Friuli Venezia Giulia,ITA,277,NA,NA,NA,45.95444,12.66003,NA,312533,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,25mar2020,3,3,2020,25,Pordenone,0,NA,76,4.330733,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.20888606,0.05715782,-0.01403631,ITA,0.8967462,Pordenone,277,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Pordenone,1,1,1,1,1,1,1
2020-03-27,Friuli Venezia Giulia,ITA,332,NA,NA,NA,45.95444,12.66003,NA,312533,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,27mar2020,5,3,2020,27,Pordenone,0,NA,37,3.610918,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.05805506,0.05715782,-0.03940546,ITA,0.720546,Pordenone,332,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Pordenone,1,1,1,1,1,1,1
2020-03-30,Friuli Venezia Giulia,ITA,383,NA,NA,NA,45.95444,12.66003,NA,312533,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,30mar2020,1,3,2020,30,Pordenone,0,NA,15,2.70805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.28137771,0.05715782,-0.06698336,ITA,0.9162908,Pordenone,383,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Pordenone,1,1,1,1,1,1,1
2020-03-31,Friuli Venezia Giulia,ITA,405,NA,NA,NA,45.95444,12.66003,NA,312533,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,31mar2020,2,3,2020,31,Pordenone,0,NA,22,3.091043,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.39903339,0.05715782,0.08012925,ITA,0.3829923,Pordenone,405,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Pordenone,1,1,1,1,1,1,1
2020-04-02,Friuli Venezia Giulia,ITA,441,NA,NA,NA,45.95444,12.66003,NA,312533,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,02apr2020,4,4,2020,2,Pordenone,0,NA,22,3.091043,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.23258634,0.05715782,-0.01732495,ITA,0.4519851,Pordenone,441,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Pordenone,1,1,1,1,1,1,1
2020-04-05,Friuli Venezia Giulia,ITA,470,NA,NA,NA,45.95444,12.66003,NA,312533,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,05apr2020,0,4,2020,5,Pordenone,0,NA,9,2.197225,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.72311876,0.05715782,0.02122235,ITA,0,Pordenone,470,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Pordenone,1,1,1,1,1,1,1
2020-03-19,Basilicata,ITA,30,NA,NA,NA,40.63947,15.80515,NA,364960,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,19mar2020,4,3,2020,19,Potenza,0,NA,8,2.079442,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.44433465,0.03624278,-0.01732495,ITA,0.2876821,Potenza,30,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Potenza,1,1,1,1,1,1,1
2020-03-20,Basilicata,ITA,43,NA,NA,NA,40.63947,15.80515,NA,364960,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,20mar2020,5,3,2020,20,Potenza,0,NA,13,2.564949,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.22442847,0.03624278,-0.03940546,ITA,0.4855077,Potenza,43,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Potenza,1,1,1,1,1,1,1
2020-03-21,Basilicata,ITA,58,NA,NA,NA,40.63947,15.80515,NA,364960,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,21mar2020,6,3,2020,21,Potenza,0,NA,15,2.70805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.64007197,0.03624278,0.03383129,ITA,0.143101,Potenza,58,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Potenza,1,1,1,1,1,1,1
2020-03-26,Basilicata,ITA,86,NA,NA,NA,40.63947,15.80515,NA,364960,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,26mar2020,4,3,2020,26,Potenza,0,NA,16,2.772589,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,1.01032,0.03624278,-0.01732495,ITA,1.673976,Potenza,86,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Potenza,1,1,1,1,1,1,1
2020-03-29,Basilicata,ITA,118,NA,NA,NA,40.63947,15.80515,NA,364960,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,29mar2020,0,3,2020,29,Potenza,0,NA,12,2.484907,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.29673859,0.03624278,0.02122235,ITA,0.4054651,Potenza,118,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Potenza,1,1,1,1,1,1,1
2020-04-02,Basilicata,ITA,128,NA,NA,NA,40.63947,15.80515,NA,364960,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,02apr2020,4,4,2020,2,Potenza,0,NA,5,1.609438,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.94578152,0.03624278,-0.01732495,ITA,1.609438,Potenza,128,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Potenza,1,1,1,1,1,1,1
2020-04-03,Basilicata,ITA,137,NA,NA,NA,40.63947,15.80515,NA,364960,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,03apr2020,5,4,2020,3,Potenza,0,NA,9,2.197225,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.05378924,0.03624278,-0.03940546,ITA,0.5877867,Potenza,137,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Potenza,1,1,1,1,1,1,1
2020-04-05,Basilicata,ITA,142,NA,NA,NA,40.63947,15.80515,NA,364960,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,05apr2020,0,4,2020,5,Potenza,0,NA,3,1.098612,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.29673859,0.03624278,0.02122235,ITA,0.4054651,Potenza,142,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Potenza,1,1,1,1,1,1,1
2020-03-14,Toscana,ITA,33,NA,NA,NA,43.88062,11.09703,NA,257716,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,14mar2020,6,3,2020,14,Prato,0,NA,7,1.94591,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.66668286,0.53229707,0.03383129,ITA,1.94591,Prato,33,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Prato,1,1,1,1,1,1,1
2020-03-15,Toscana,ITA,42,NA,NA,NA,43.88062,11.09703,NA,257716,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,15mar2020,0,3,2020,15,Prato,0,NA,9,2.197225,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-1.0153038,0.53229707,0.02122235,ITA,0.2513145,Prato,42,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Prato,1,1,1,1,1,1,1
2020-03-17,Toscana,ITA,53,NA,NA,NA,43.88062,11.09703,NA,257716,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,17mar2020,2,3,2020,17,Prato,0,NA,8,2.079442,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.34469595,0.53229707,0.08012925,ITA,0.9808292,Prato,53,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Prato,1,1,1,1,1,1,1
2020-03-19,Toscana,ITA,70,NA,NA,NA,43.88062,11.09703,NA,257716,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,19mar2020,4,3,2020,19,Prato,0,NA,11,2.397895,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.62193515,0.53229707,-0.01732495,ITA,0.6061358,Prato,70,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Prato,1,1,1,1,1,1,1
2020-03-20,Toscana,ITA,94,NA,NA,NA,43.88062,11.09703,NA,257716,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,20mar2020,5,3,2020,20,Prato,0,NA,24,3.178054,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.42583196,0.53229707,-0.03940546,ITA,0.7801585,Prato,94,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Prato,1,1,1,1,1,1,1
2020-03-22,Toscana,ITA,129,NA,NA,NA,43.88062,11.09703,NA,257716,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,22mar2020,0,3,2020,22,Prato,0,NA,18,2.890372,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-1.1410995,0.53229707,0.02122235,ITA,0.0571585,Prato,129,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Prato,1,1,1,1,1,1,1
2020-03-24,Toscana,ITA,159,NA,NA,NA,43.88062,11.09703,NA,257716,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,24mar2020,2,3,2020,24,Prato,0,NA,22,3.091043,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.24556393,0.53229707,0.08012925,ITA,1.011601,Prato,159,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Prato,1,1,1,1,1,1,1
2020-03-30,Toscana,ITA,248,NA,NA,NA,43.88062,11.09703,NA,257716,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,30mar2020,1,3,2020,30,Prato,0,NA,27,3.295837,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.79949027,0.53229707,-0.06698336,ITA,1.909543,Prato,248,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Prato,1,1,1,1,1,1,1
2020-04-01,Toscana,ITA,290,NA,NA,NA,43.88062,11.09703,NA,257716,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,01apr2020,3,4,2020,1,Prato,0,NA,32,3.465736,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,1.5144e-4,0.53229707,-0.01403631,ITA,1.163151,Prato,290,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Prato,1,1,1,1,1,1,1
2020-04-03,Toscana,ITA,323,NA,NA,NA,43.88062,11.09703,NA,257716,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,03apr2020,5,4,2020,3,Prato,0,NA,32,3.465736,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,2.3281057,0.53229707,-0.03940546,ITA,3.465736,Prato,323,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Prato,1,1,1,1,1,1,1
2020-03-31,Sicilia,ITA,43,NA,NA,NA,36.92509,14.7307,NA,320893,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,31mar2020,2,3,2020,31,Ragusa,0,NA,8,2.079442,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.44051339,-0.18455199,0.08012925,ITA,0.9808292,Ragusa,43,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Ragusa,1,1,1,1,1,1,1
2020-04-02,Sicilia,ITA,45,NA,NA,NA,36.92509,14.7307,NA,320893,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,02apr2020,4,4,2020,2,Ragusa,0,NA,1,0,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.44286165,-0.18455199,-0.01732495,ITA,0,Ragusa,45,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Ragusa,1,1,1,1,1,1,1
2020-04-03,Sicilia,ITA,46,NA,NA,NA,36.92509,14.7307,NA,320893,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,03apr2020,5,4,2020,3,Ragusa,0,NA,1,0,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.42078114,-0.18455199,-0.03940546,ITA,0,Ragusa,46,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Ragusa,1,1,1,1,1,1,1
2020-04-04,Sicilia,ITA,47,NA,NA,NA,36.92509,14.7307,NA,320893,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,04apr2020,6,4,2020,4,Ragusa,0,NA,1,0,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.49401789,-0.18455199,0.03383129,ITA,0,Ragusa,47,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Ragusa,1,1,1,1,1,1,1
2020-04-05,Sicilia,ITA,48,NA,NA,NA,36.92509,14.7307,NA,320893,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,05apr2020,0,4,2020,5,Ragusa,0,NA,1,0,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.48140895,-0.18455199,0.02122235,ITA,0,Ragusa,48,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Ragusa,1,1,1,1,1,1,1
2020-04-06,Sicilia,ITA,54,NA,NA,NA,36.92509,14.7307,NA,320893,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,06apr2020,1,4,2020,6,Ragusa,0,NA,6,1.791759,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,1.3985562,-0.18455199,-0.06698336,ITA,1.791759,Ragusa,54,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Ragusa,1,1,1,1,1,1,1
2020-03-09,Emilia Romagna,ITA,19,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,1,NA,NA,6.33,09mar2020,1,3,2020,9,Ravenna,0,NA,6,1.791759,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.01783014,-0.17286819,-0.06698336,ITA,0.6931472,Ravenna,19,1,0,0.33,1,1,0,0,0,0,0,0.33,1,1,1,0,0,1,0,0,1,Ravenna,1,0.5,1,1,0,1,0
2020-03-11,Emilia Romagna,ITA,31,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,11mar2020,3,3,2020,11,Ravenna,0,NA,7,1.94591,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.18972223,-0.17286819,-0.01403631,ITA,0.3364722,Ravenna,31,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Ravenna,1,1,1,1,1,1,1
2020-03-12,Emilia Romagna,ITA,41,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,12mar2020,4,3,2020,12,Ravenna,0,NA,10,2.302585,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.16623072,-0.17286819,-0.01732495,ITA,0.356675,Ravenna,41,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Ravenna,1,1,1,1,1,1,1
2020-03-13,Emilia Romagna,ITA,55,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,13mar2020,5,3,2020,13,Ravenna,0,NA,14,2.639057,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.16435296,-0.17286819,-0.03940546,ITA,0.3364723,Ravenna,55,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Ravenna,1,1,1,1,1,1,1
2020-03-14,Emilia Romagna,ITA,78,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,14mar2020,6,3,2020,14,Ravenna,0,NA,23,3.135494,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.07762515,-0.17286819,0.03383129,ITA,0.4964368,Ravenna,78,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Ravenna,1,1,1,1,1,1,1
2020-03-18,Emilia Romagna,ITA,153,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,18mar2020,3,3,2020,18,Ravenna,0,NA,29,3.367296,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.53851623,-0.17286819,-0.01403631,ITA,1.064711,Ravenna,153,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Ravenna,1,1,1,1,1,1,1
2020-03-19,Emilia Romagna,ITA,185,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,19mar2020,4,3,2020,19,Ravenna,0,NA,32,3.465736,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.42446558,-0.17286819,-0.01732495,ITA,0.0984402,Ravenna,185,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Ravenna,1,1,1,1,1,1,1
2020-03-21,Emilia Romagna,ITA,287,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,21mar2020,6,3,2020,21,Ravenna,0,NA,74,4.304065,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.39779866,-0.17286819,0.03383129,ITA,0.9718606,Ravenna,287,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Ravenna,1,1,1,1,1,1,1
2020-03-23,Emilia Romagna,ITA,342,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,23mar2020,1,3,2020,23,Ravenna,0,NA,33,3.496508,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,5.7808e-4,-0.17286819,-0.06698336,ITA,0.4054651,Ravenna,342,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Ravenna,1,1,1,1,1,1,1
2020-03-26,Emilia Romagna,ITA,451,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,26mar2020,4,3,2020,26,Ravenna,0,NA,64,4.158883,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.7598987,-0.17286819,-0.01732495,ITA,1.214444,Ravenna,451,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Ravenna,1,1,1,1,1,1,1
2020-04-01,Emilia Romagna,ITA,605,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,01apr2020,3,4,2020,1,Ravenna,0,NA,25,3.218876,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.27613512,-0.17286819,-0.01403631,ITA,0.7339692,Ravenna,605,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Ravenna,1,1,1,1,1,1,1
2020-04-03,Emilia Romagna,ITA,656,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,03apr2020,5,4,2020,3,Ravenna,0,NA,29,3.367296,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.15621172,-0.17286819,-0.03940546,ITA,0.2762532,Ravenna,656,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Ravenna,1,1,1,1,1,1,1
2020-04-04,Emilia Romagna,ITA,688,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,04apr2020,6,4,2020,4,Ravenna,0,NA,32,3.465736,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.40726153,-0.17286819,0.03383129,ITA,0.0984402,Ravenna,688,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Ravenna,1,1,1,1,1,1,1
2020-04-06,Emilia Romagna,ITA,728,NA,NA,NA,44.41722,12.19914,NA,389456,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,06apr2020,1,4,2020,6,Ravenna,0,NA,20,2.995732,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.40488705,-0.17286819,-0.06698336,ITA,0,Ravenna,728,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Ravenna,1,1,1,1,1,1,1
2020-03-14,Calabria,ITA,18,NA,NA,NA,38.10923,15.64345,NA,548009,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,14mar2020,6,3,2020,14,Reggio di Calabria,0,NA,5,1.609438,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.04326926,0.21262985,0.03383129,ITA,0.9162908,Reggio di Calabria,18,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Reggio di Calabria,1,1,1,1,1,1,1
2020-03-19,Calabria,ITA,57,NA,NA,NA,38.10923,15.64345,NA,548009,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,19mar2020,4,3,2020,19,Reggio di Calabria,0,NA,10,2.302585,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,1.3941813,0.21262985,-0.01732495,ITA,2.302585,Reggio di Calabria,57,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Reggio di Calabria,1,1,1,1,1,1,1
2020-03-20,Calabria,ITA,73,NA,NA,NA,38.10923,15.64345,NA,548009,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,20mar2020,5,3,2020,20,Reggio di Calabria,0,NA,16,2.772589,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.41631966,0.21262985,-0.03940546,ITA,0.4700036,Reggio di Calabria,73,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Reggio di Calabria,1,1,1,1,1,1,1
2020-03-23,Calabria,ITA,94,NA,NA,NA,38.10923,15.64345,NA,548009,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,23mar2020,1,3,2020,23,Reggio di Calabria,0,NA,6,1.791759,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.38491995,0.21262985,-0.06698336,ITA,0.4054651,Reggio di Calabria,94,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio di Calabria,1,1,1,1,1,1,1
2020-03-25,Calabria,ITA,105,NA,NA,NA,38.10923,15.64345,NA,548009,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,25mar2020,3,3,2020,25,Reggio di Calabria,0,NA,8,2.079442,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.13749711,0.21262985,-0.01403631,ITA,0.9808292,Reggio di Calabria,105,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio di Calabria,1,1,1,1,1,1,1
2020-03-26,Calabria,ITA,123,NA,NA,NA,38.10923,15.64345,NA,548009,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,26mar2020,4,3,2020,26,Reggio di Calabria,0,NA,18,2.890372,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.02911324,0.21262985,-0.01732495,ITA,0.8109303,Reggio di Calabria,123,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Reggio di Calabria,1,1,1,1,1,1,1
