totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6,country,adm0_name,travel_ban_local_opt,no_gathering,travel_ban_intl_out,testing_regime,home_isolation,religious_closure,cum_confirmed_cases_imputed,population,testing_change_irn_13mar2020,travel_ban_local_opt_natl,school_closure_natl,p_irn_1,p_irn_2,_reghdfe_resid,__hdfe1__,__hdfe2__
69,Östergötland,9,2020-03-15,27,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,15mar2020,0,3,2020,15,Östergötland,0,3.295837,0.4054651,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
83,Östergötland,8,2020-03-16,35,0,0,0,2,0,0,0,0,2,1,2,1,2,0,0,0,1,0,0,16mar2020,1,3,2020,16,Östergötland,0,3.555348,0.2595112,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
119,Östergötland,13,2020-03-17,48,0,0,0,2,0,0,0,0,2,1,2,1,2,0,0,0,1,0,0,17mar2020,2,3,2020,17,Östergötland,0,3.871201,0.3158529,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
145,Östergötland,28,2020-03-18,76,1,0,0,2,0,0,0,0,2,1,2,1,2,1,0,0,1,0,0,18mar2020,3,3,2020,18,Östergötland,0,4.330733,0.4595323,NA,NA,1,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
143,Östergötland,28,2020-03-19,104,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1,19mar2020,4,3,2020,19,Östergötland,0,4.644391,0.3136578,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
180,Östergötland,22,2020-03-20,126,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1,20mar2020,5,3,2020,20,Östergötland,0,4.836282,0.1918907,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
134,Östergötland,12,2020-03-21,138,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1,21mar2020,6,3,2020,21,Östergötland,0,4.927254,0.0909719,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
118,Östergötland,13,2020-03-22,151,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1,22mar2020,0,3,2020,22,Östergötland,0,5.01728,0.0900259,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
182,Östergötland,18,2020-03-23,169,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1,23mar2020,1,3,2020,23,Östergötland,0,5.129899,0.1126189,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
230,Östergötland,30,2020-03-24,199,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1,24mar2020,2,3,2020,24,Östergötland,0,5.293305,0.1634064,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
314,Östergötland,11,2020-03-25,210,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,25mar2020,3,3,2020,25,Östergötland,0,5.347107,0.0538025,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
286,Östergötland,29,2020-03-26,239,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,26mar2020,4,3,2020,26,Östergötland,0,5.476463,0.1293559,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
365,Östergötland,33,2020-03-27,272,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,27mar2020,5,3,2020,27,Östergötland,0,5.605802,0.1293387,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
300,Östergötland,41,2020-03-28,313,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,28mar2020,6,3,2020,28,Östergötland,0,5.746203,0.1404014,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
280,Östergötland,40,2020-03-29,353,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,29mar2020,0,3,2020,29,Östergötland,0,5.866468,0.1202645,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
416,Östergötland,27,2020-03-30,380,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,30mar2020,1,3,2020,30,Östergötland,0,5.940171,0.0737033,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
475,Östergötland,47,2020-03-31,427,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,31mar2020,2,3,2020,31,Östergötland,0,6.056784,0.1166129,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
486,Östergötland,63,2020-04-01,490,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1,01apr2020,3,4,2020,1,Östergötland,0,6.194406,0.1376214,NA,NA,1,1,1,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
554,Östergötland,70,2020-04-02,560,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1,02apr2020,4,4,2020,2,Östergötland,0,6.327937,0.1335311,NA,NA,1,1,1,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
601,Östergötland,28,2020-04-03,588,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1,03apr2020,5,4,2020,3,Östergötland,0,6.376727,0.0487905,NA,NA,1,1,1,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
357,Östergötland,58,2020-04-04,646,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1,04apr2020,6,4,2020,4,Östergötland,0,6.470799,0.0940723,NA,NA,1,1,1,1,1,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
340,Östergötland,41,2020-04-05,687,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1,05apr2020,0,4,2020,5,Östergötland,0,6.532334,0.0615349,NA,NA,1,1,1,1,1,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
389,Östergötland,39,2020-04-06,726,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1,06apr2020,1,4,2020,6,Östergötland,0,6.58755,0.0552158,NA,NA,1,1,1,1,1,1,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA
NA,Alborz,NA,2020-03-01,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,01mar2020,0,3,2020,1,Alborz,0,3.850147,1.077559,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,47,2712400,0,1,0,1,0,0.70080498,-0.01635935,-0.0199196
NA,Alborz,NA,2020-03-05,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,05mar2020,4,3,2020,5,Alborz,0,4.844187,0.6545324,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,236,2712400,0,1,0,1,0,0.36127486,-0.01635935,0.0078641
NA,Alborz,NA,2020-03-06,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,06mar2020,5,3,2020,6,Alborz,0,5.545177,0.7009902,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,365,2712400,0,1,0,1,0,0.31652795,-0.01635935,0.09906877
NA,Alborz,NA,2020-03-07,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,07mar2020,6,3,2020,7,Alborz,0,5.556828,0.0116506,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,368,2712400,0,1,0,1,0,-0.25903356,-0.01635935,-0.01470935
NA,Alborz,NA,2020-03-08,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,08mar2020,0,3,2020,8,Alborz,0,5.56452,0.0076923,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,370,2712400,0,1,0,1,0,-0.25778154,-0.01635935,-0.0199196
NA,Alborz,NA,2020-03-09,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,09mar2020,1,3,2020,9,Alborz,0,5.56452,0,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,370,2712400,0,1,0,1,0,-0.27103013,-0.01635935,-0.01436335
NA,Alborz,NA,2020-03-10,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,10mar2020,2,3,2020,10,Alborz,0,5.680172,0.1156521,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,402,2712400,0,1,0,1,0,-0.13845836,-0.01635935,-0.03128304
NA,Alborz,NA,2020-03-11,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,11mar2020,3,3,2020,11,Alborz,0,5.823046,0.1428733,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,447,2712400,0,1,0,1,0,-0.0876344,-0.01635935,-0.05488579
NA,Alborz,NA,2020-03-12,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,12mar2020,4,3,2020,12,Alborz,0,6.021023,0.1979775,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,521,2712400,0,1,0,1,0,-0.09528003,-0.01635935,0.0078641
NA,Alborz,NA,2020-03-13,418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,13mar2020,5,3,2020,13,Alborz,0,6.035481,0.0144582,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,527,2712400,1,1,0,1,1,-0.14150209,-0.01635935,0.09906877
NA,Alborz,NA,2020-03-14,552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,14mar2020,6,3,2020,14,Alborz,0,6.313548,0.2780666,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,661,2712400,0,1,0,1,1,0.16098476,-0.01635935,-0.01470935
NA,Alborz,NA,2020-03-15,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,15mar2020,0,3,2020,15,Alborz,0,6.428105,0.1145573,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,728,2712400,0,1,0,1,1,0.00268565,-0.01635935,-0.0199196
NA,Alborz,NA,2020-03-16,668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,16mar2020,1,3,2020,16,Alborz,0,6.504288,0.0761828,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,777,2712400,0,1,0,1,1,-0.04124503,-0.01635935,-0.01436335
NA,Alborz,NA,2020-03-17,784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,17mar2020,2,3,2020,17,Alborz,0,6.664409,0.160121,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,893,2712400,0,1,0,1,1,0.05961278,-0.01635935,-0.03128304
NA,Alborz,NA,2020-03-18,860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,18mar2020,3,3,2020,18,Alborz,0,6.756932,0.0925231,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,969,2712400,0,1,0,1,1,0.01561766,-0.01635935,-0.05488579
NA,Alborz,NA,2020-03-19,921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,19mar2020,4,3,2020,19,Alborz,0,6.82546,0.0685277,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,1030,2712400,0,1,0,1,1,-0.07112762,-0.01635935,0.0078641
NA,Alborz,NA,2020-03-20,1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,20mar2020,5,3,2020,20,Alborz,0,6.923629,0.0981688,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,1125,2712400,0,1,0,1,1,-0.13269114,-0.01635935,0.09906877
NA,Alborz,NA,2020-03-21,1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,21mar2020,6,3,2020,21,Alborz,0,6.976348,0.0527191,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,1180,2712400,0,1,0,1,1,-0.06436275,-0.01635935,-0.01470935
NA,Alborz,NA,2020-03-22,1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,22mar2020,0,3,2020,22,Alborz,0,7.030858,0.0545096,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,1240,2712400,0,1,0,1,1,-0.05736198,-0.01635935,-0.0199196
NA,Ardebil,NA,2020-03-06,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,06mar2020,5,3,2020,6,Ardebil,0,3.610918,0.3528214,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,37,1270420,0,1,0,1,0,0.01840937,-0.06640962,0.09906877
NA,Ardebil,NA,2020-03-07,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,07mar2020,6,3,2020,7,Ardebil,0,3.637586,0.0266683,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,38,1270420,0,1,0,1,0,-0.19396555,-0.06640962,-0.01470935
NA,Ardebil,NA,2020-03-08,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,08mar2020,0,3,2020,8,Ardebil,0,3.850147,0.2125614,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,47,1270420,0,1,0,1,0,-0.00286224,-0.06640962,-0.0199196
NA,Ardebil,NA,2020-03-09,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,09mar2020,1,3,2020,9,Ardebil,0,4.234107,0.3839591,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,69,1270420,0,1,0,1,0,0.16297919,-0.06640962,-0.01436335
NA,Ardebil,NA,2020-03-10,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,10mar2020,2,3,2020,10,Ardebil,0,4.477337,0.2432303,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,88,1270420,0,1,0,1,0,0.03917017,-0.06640962,-0.03128304
NA,Ardebil,NA,2020-03-11,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,11mar2020,3,3,2020,11,Ardebil,0,4.488636,0.0112996,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,89,1270420,0,1,0,1,0,-0.16915781,-0.06640962,-0.05488579
NA,Ardebil,NA,2020-03-12,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,12mar2020,4,3,2020,12,Ardebil,0,4.634729,0.1460924,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,103,1270420,0,1,0,1,0,-0.09711489,-0.06640962,0.0078641
NA,Ardebil,NA,2020-03-13,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,13mar2020,5,3,2020,13,Ardebil,0,4.770685,0.1359558,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,118,1270420,1,1,0,1,1,0.03004581,-0.06640962,0.09906877
NA,Ardebil,NA,2020-03-14,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,14mar2020,6,3,2020,14,Ardebil,0,5.01728,0.2465949,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,151,1270420,0,1,0,1,1,0.1795633,-0.06640962,-0.01470935
NA,Ardebil,NA,2020-03-15,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,15mar2020,0,3,2020,15,Ardebil,0,5.01728,0,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,151,1270420,0,1,0,1,1,-0.06182135,-0.06640962,-0.0199196
NA,Ardebil,NA,2020-03-16,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,16mar2020,1,3,2020,16,Ardebil,0,5.198497,0.1812172,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,181,1270420,0,1,0,1,1,0.11383959,-0.06640962,-0.01436335
NA,Ardebil,NA,2020-03-17,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,17mar2020,2,3,2020,17,Ardebil,0,5.298317,0.0998206,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,200,1270420,0,1,0,1,1,0.0493627,-0.06640962,-0.03128304
NA,Ardebil,NA,2020-03-18,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,18mar2020,3,3,2020,18,Ardebil,0,5.347107,0.04879,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,210,1270420,0,1,0,1,1,0.02193481,-0.06640962,-0.05488579
NA,Ardebil,NA,2020-03-19,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,19mar2020,4,3,2020,19,Ardebil,0,5.420535,0.0734277,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,226,1270420,0,1,0,1,1,-0.01617737,-0.06640962,0.0078641
NA,Ardebil,NA,2020-03-20,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,20mar2020,5,3,2020,20,Ardebil,0,5.56452,0.1439853,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,261,1270420,0,1,0,1,1,-0.03682445,-0.06640962,0.09906877
NA,Ardebil,NA,2020-03-21,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,21mar2020,6,3,2020,21,Ardebil,0,5.587249,0.0227284,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,267,1270420,0,1,0,1,1,-0.04430316,-0.06640962,-0.01470935
NA,Ardebil,NA,2020-03-22,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,22mar2020,0,3,2020,22,Ardebil,0,5.655992,0.0687432,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,286,1270420,0,1,0,1,1,0.00692188,-0.06640962,-0.0199196
NA,Bushehr,NA,2020-03-09,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,09mar2020,1,3,2020,9,Bushehr,0,2.397895,0.0953102,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,11,1163400,0,1,1,1,0,-0.13119265,0.05039327,-0.01436335
NA,Bushehr,NA,2020-03-10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,10mar2020,2,3,2020,10,Bushehr,0,2.890372,0.4924765,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,18,1163400,0,1,1,1,0,0.28289329,0.05039327,-0.03128304
NA,Bushehr,NA,2020-03-11,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,11mar2020,3,3,2020,11,Bushehr,0,2.890372,0,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,18,1163400,0,1,1,1,0,-0.18598042,0.05039327,-0.05488579
NA,Bushehr,NA,2020-03-12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,12mar2020,4,3,2020,12,Bushehr,0,3.044523,0.1541507,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,21,1163400,0,1,1,1,0,-0.09457958,0.05039327,0.0078641
NA,Bushehr,NA,2020-03-13,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,13mar2020,5,3,2020,13,Bushehr,0,3.044523,0,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,21,1163400,1,1,1,1,1,-0.111433,0.05039327,0.09906877
NA,Bushehr,NA,2020-03-14,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,14mar2020,6,3,2020,14,Bushehr,0,3.332205,0.2876821,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,28,1163400,0,1,1,1,1,0.21512745,0.05039327,-0.01470935
NA,Bushehr,NA,2020-03-15,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,15mar2020,0,3,2020,15,Bushehr,0,3.526361,0.1941559,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,34,1163400,0,1,1,1,1,0.12681158,0.05039327,-0.0199196
NA,Bushehr,NA,2020-03-16,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,16mar2020,1,3,2020,16,Bushehr,0,3.637586,0.1112256,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,38,1163400,0,1,1,1,1,0.038325,0.05039327,-0.01436335
NA,Bushehr,NA,2020-03-17,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,17mar2020,2,3,2020,17,Bushehr,0,3.73767,0.1000836,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,42,1163400,0,1,1,1,1,0.04410267,0.05039327,-0.03128304
NA,Bushehr,NA,2020-03-18,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,18mar2020,3,3,2020,18,Bushehr,0,3.828641,0.0909717,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,46,1163400,0,1,1,1,1,0.05859354,0.05039327,-0.05488579
NA,Bushehr,NA,2020-03-19,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,19mar2020,4,3,2020,19,Bushehr,0,3.988984,0.1603427,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,54,1163400,0,1,1,1,1,0.06521464,0.05039327,0.0078641
NA,Bushehr,NA,2020-03-20,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,20mar2020,5,3,2020,20,Bushehr,0,4.007333,0.0183492,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,55,1163400,0,1,1,1,1,-0.16798356,0.05039327,0.09906877
NA,Bushehr,NA,2020-03-21,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,21mar2020,6,3,2020,21,Bushehr,0,4.007333,0,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,55,1163400,0,1,1,1,1,-0.0725546,0.05039327,-0.01470935
NA,Bushehr,NA,2020-03-22,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,22mar2020,0,3,2020,22,Bushehr,0,4.007333,0,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,55,1163400,0,1,1,1,1,-0.06734435,0.05039327,-0.0199196
NA,Chahar Mahall and Bakhtiari,NA,2020-03-07,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,07mar2020,6,3,2020,7,Chahar Mahall and Bakhtiari,0,2.772589,0.1335313,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,16,947763,0,1,1,1,0,-0.05691294,0.01468069,-0.01470935
NA,Chahar Mahall and Bakhtiari,NA,2020-03-08,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,08mar2020,0,3,2020,8,Chahar Mahall and Bakhtiari,0,3.044523,0.2719338,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,21,947763,0,1,1,1,0,0.08669977,0.01468069,-0.0199196
NA,Chahar Mahall and Bakhtiari,NA,2020-03-09,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,09mar2020,1,3,2020,9,Chahar Mahall and Bakhtiari,0,3.258096,0.2135739,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,26,947763,0,1,1,1,0,0.02278365,0.01468069,-0.01436335
