Totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in
118,Jönköping,1,2020-03-22,56,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Kalmar,1,2020-03-22,12,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Kronoberg,0,2020-03-22,18,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Norrbotten,4,2020-03-22,20,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Skåne,3,2020-03-22,231,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Stockholm,59,2020-03-22,781,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Sörmland,11,2020-03-22,64,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Uppsala,5,2020-03-22,77,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Värmland,1,2020-03-22,40,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Västerbotten,1,2020-03-22,29,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Västernorrland,0,2020-03-22,14,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Västmanland,0,2020-03-22,21,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Västra_Götaland,4,2020-03-22,254,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Örebro,0,2020-03-22,42,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
118,Östergötland,13,2020-03-22,151,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1
182,Blekinge,0,2020-03-23,12,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Dalarna,9,2020-03-23,31,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Gotland,0,2020-03-23,5,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Gävleborg,3,2020-03-23,27,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Halland,4,2020-03-23,63,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Jämtland_Härjedalen,0,2020-03-23,53,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Jönköping,2,2020-03-23,58,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Kalmar,3,2020-03-23,15,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Kronoberg,0,2020-03-23,18,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Norrbotten,5,2020-03-23,25,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Skåne,7,2020-03-23,238,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Stockholm,99,2020-03-23,880,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Sörmland,2,2020-03-23,66,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Uppsala,8,2020-03-23,85,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Värmland,2,2020-03-23,42,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Västerbotten,0,2020-03-23,29,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Västernorrland,2,2020-03-23,16,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Västmanland,3,2020-03-23,24,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Västra_Götaland,9,2020-03-23,263,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Örebro,6,2020-03-23,48,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
182,Östergötland,18,2020-03-23,169,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Blekinge,0,2020-03-24,12,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Dalarna,9,2020-03-24,40,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Gotland,0,2020-03-24,5,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Gävleborg,5,2020-03-24,32,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Halland,0,2020-03-24,63,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Jämtland_Härjedalen,4,2020-03-24,57,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Jönköping,5,2020-03-24,63,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Kalmar,1,2020-03-24,16,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Kronoberg,2,2020-03-24,20,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Norrbotten,6,2020-03-24,31,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Skåne,5,2020-03-24,243,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Stockholm,105,2020-03-24,985,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Sörmland,14,2020-03-24,80,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Uppsala,11,2020-03-24,96,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Värmland,3,2020-03-24,45,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Västerbotten,3,2020-03-24,32,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Västernorrland,2,2020-03-24,18,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Västmanland,4,2020-03-24,28,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Västra_Götaland,10,2020-03-24,273,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Örebro,11,2020-03-24,59,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
230,Östergötland,30,2020-03-24,199,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1
314,Blekinge,3,2020-03-25,15,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Dalarna,13,2020-03-25,53,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Gotland,1,2020-03-25,6,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Gävleborg,7,2020-03-25,39,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Halland,7,2020-03-25,70,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Jämtland_Härjedalen,2,2020-03-25,59,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Jönköping,7,2020-03-25,70,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Kalmar,2,2020-03-25,18,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Kronoberg,1,2020-03-25,21,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Norrbotten,5,2020-03-25,36,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Skåne,13,2020-03-25,256,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Stockholm,154,2020-03-25,1139,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Sörmland,37,2020-03-25,117,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Uppsala,15,2020-03-25,111,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Värmland,0,2020-03-25,45,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Västerbotten,4,2020-03-25,36,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Västernorrland,2,2020-03-25,20,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Västmanland,3,2020-03-25,31,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Västra_Götaland,19,2020-03-25,292,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Örebro,8,2020-03-25,67,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
314,Östergötland,11,2020-03-25,210,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Blekinge,0,2020-03-26,15,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Dalarna,8,2020-03-26,61,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Gotland,4,2020-03-26,10,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Gävleborg,5,2020-03-26,44,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Halland,9,2020-03-26,79,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Jämtland_Härjedalen,7,2020-03-26,66,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Jönköping,9,2020-03-26,79,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Kalmar,6,2020-03-26,24,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Kronoberg,2,2020-03-26,23,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Norrbotten,3,2020-03-26,39,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Skåne,7,2020-03-26,263,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Stockholm,132,2020-03-26,1271,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Sörmland,16,2020-03-26,133,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Uppsala,12,2020-03-26,123,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Värmland,0,2020-03-26,45,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Västerbotten,3,2020-03-26,39,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Västernorrland,3,2020-03-26,23,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Västmanland,5,2020-03-26,36,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Västra_Götaland,20,2020-03-26,312,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Örebro,6,2020-03-26,73,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
286,Östergötland,29,2020-03-26,239,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Blekinge,2,2020-03-27,17,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Dalarna,15,2020-03-27,76,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Gotland,1,2020-03-27,11,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Gävleborg,9,2020-03-27,53,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Halland,3,2020-03-27,82,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Jämtland_Härjedalen,3,2020-03-27,69,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Jönköping,15,2020-03-27,94,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Kalmar,5,2020-03-27,29,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Kronoberg,4,2020-03-27,27,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Norrbotten,4,2020-03-27,43,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Skåne,9,2020-03-27,272,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Stockholm,176,2020-03-27,1447,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Sörmland,26,2020-03-27,159,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Uppsala,20,2020-03-27,143,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Värmland,1,2020-03-27,46,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Västerbotten,2,2020-03-27,41,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Västernorrland,2,2020-03-27,25,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Västmanland,11,2020-03-27,47,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Västra_Götaland,18,2020-03-27,330,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Örebro,6,2020-03-27,79,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
365,Östergötland,33,2020-03-27,272,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Blekinge,0,2020-03-28,17,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Dalarna,6,2020-03-28,82,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Gotland,0,2020-03-28,11,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Gävleborg,12,2020-03-28,65,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Halland,6,2020-03-28,88,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Jämtland_Härjedalen,8,2020-03-28,77,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Jönköping,10,2020-03-28,104,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Kalmar,1,2020-03-28,30,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Kronoberg,2,2020-03-28,29,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Norrbotten,4,2020-03-28,47,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Skåne,2,2020-03-28,274,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Stockholm,147,2020-03-28,1594,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Sörmland,8,2020-03-28,167,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Uppsala,7,2020-03-28,150,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Värmland,3,2020-03-28,49,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Västerbotten,5,2020-03-28,46,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Västernorrland,2,2020-03-28,27,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Västmanland,3,2020-03-28,50,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Västra_Götaland,25,2020-03-28,355,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Örebro,8,2020-03-28,87,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
300,Östergötland,41,2020-03-28,313,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Blekinge,4,2020-03-29,21,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Dalarna,10,2020-03-29,92,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Gotland,0,2020-03-29,11,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Gävleborg,11,2020-03-29,76,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Halland,2,2020-03-29,90,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Jämtland_Härjedalen,2,2020-03-29,79,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Jönköping,8,2020-03-29,112,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Kalmar,1,2020-03-29,31,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Kronoberg,4,2020-03-29,33,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Norrbotten,2,2020-03-29,49,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Skåne,3,2020-03-29,277,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Stockholm,149,2020-03-29,1743,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Sörmland,4,2020-03-29,171,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Uppsala,11,2020-03-29,161,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Värmland,1,2020-03-29,50,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Västerbotten,1,2020-03-29,47,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Västernorrland,9,2020-03-29,36,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Västmanland,0,2020-03-29,50,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Västra_Götaland,15,2020-03-29,370,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Örebro,3,2020-03-29,90,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
280,Östergötland,40,2020-03-29,353,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Blekinge,0,2020-03-30,21,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Dalarna,9,2020-03-30,101,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Gotland,0,2020-03-30,11,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Gävleborg,10,2020-03-30,86,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Halland,5,2020-03-30,95,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Jämtland_Härjedalen,2,2020-03-30,81,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Jönköping,15,2020-03-30,127,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Kalmar,3,2020-03-30,34,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Kronoberg,1,2020-03-30,34,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Norrbotten,5,2020-03-30,54,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Skåne,5,2020-03-30,282,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Stockholm,172,2020-03-30,1915,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Sörmland,60,2020-03-30,231,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Uppsala,21,2020-03-30,182,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Värmland,1,2020-03-30,51,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Västerbotten,7,2020-03-30,54,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Västernorrland,6,2020-03-30,42,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Västmanland,23,2020-03-30,73,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Västra_Götaland,27,2020-03-30,397,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Örebro,17,2020-03-30,107,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
416,Östergötland,27,2020-03-30,380,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Blekinge,1,2020-03-31,22,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Dalarna,23,2020-03-31,124,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Gotland,1,2020-03-31,12,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Gävleborg,14,2020-03-31,100,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Halland,7,2020-03-31,102,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Jämtland_Härjedalen,1,2020-03-31,82,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Jönköping,17,2020-03-31,144,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Kalmar,2,2020-03-31,36,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Kronoberg,5,2020-03-31,39,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Norrbotten,6,2020-03-31,60,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Skåne,7,2020-03-31,289,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Stockholm,209,2020-03-31,2124,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Sörmland,49,2020-03-31,280,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Uppsala,15,2020-03-31,197,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Värmland,0,2020-03-31,51,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Västerbotten,8,2020-03-31,62,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Västernorrland,13,2020-03-31,55,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Västmanland,10,2020-03-31,83,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Västra_Götaland,29,2020-03-31,426,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Örebro,11,2020-03-31,118,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
475,Östergötland,47,2020-03-31,427,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1
486,Blekinge,5,2020-04-01,27,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Dalarna,19,2020-04-01,143,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Gotland,0,2020-04-01,12,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Gävleborg,30,2020-04-01,130,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Halland,4,2020-04-01,106,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Jämtland_Härjedalen,0,2020-04-01,82,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Jönköping,13,2020-04-01,157,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Kalmar,5,2020-04-01,41,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Kronoberg,1,2020-04-01,40,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Norrbotten,5,2020-04-01,65,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Skåne,8,2020-04-01,297,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Stockholm,205,2020-04-01,2329,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Sörmland,49,2020-04-01,329,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Uppsala,25,2020-04-01,222,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Värmland,2,2020-04-01,53,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Västerbotten,5,2020-04-01,67,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Västernorrland,2,2020-04-01,57,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Västmanland,11,2020-04-01,94,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Västra_Götaland,29,2020-04-01,455,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Örebro,5,2020-04-01,123,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
486,Östergötland,63,2020-04-01,490,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Blekinge,3,2020-04-02,30,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Dalarna,6,2020-04-02,149,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Gotland,1,2020-04-02,13,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Gävleborg,17,2020-04-02,147,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Halland,9,2020-04-02,115,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Jämtland_Härjedalen,4,2020-04-02,86,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Jönköping,32,2020-04-02,189,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Kalmar,5,2020-04-02,46,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Kronoberg,7,2020-04-02,47,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Norrbotten,8,2020-04-02,73,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Skåne,8,2020-04-02,305,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Stockholm,216,2020-04-02,2545,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Sörmland,34,2020-04-02,363,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
554,Uppsala,28,2020-04-02,250,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1
